prompt,generated_woprompt,label_woprompt
Millions of origami cranes have been dropped on Thailand's three southern provinces following violence between the government and ethnic minority Muslim populations,".
The cranes, which are believed to bring good luck, were dropped by a helicopter from the Thai Air Force.
The cranes were dropped on the provinces of Pattani, Yala and Narathiwat, which have been hit by a wave of violence in recent years.
The cranes were dropped on the provinces of Pattani, Yala and Narathiwat, which have been hit by a wave of violence in recent years. The cranes were dropped on the provinces of Pattani, Yala and Narathiwat, which have been hit by",". The move has been called a ""goodwill gesture"" towards Muslims.

Up to 120 million such paper sculptures were dropped on Thailand's three southern-most provinces, Narathiwat, Pattani and Yala. Tensions in this area have increased recently, peaking with the recent death of 85 demonstrators arrested during a protest. The government blamed their deaths on physical weakness due to fasting in the month of Ramadan as the cause, as most if not all the deaths occurred during transport of up to 500 arrested protestors. Critics of the Thai government have called for the resignation of Prime Minister Thaksin Shinawatra, blaming the ""over-eagerness"" of Thai security forces as the cause of the deaths.

The dispersal was timed to coincide with the birthday of Thailand's King Bhumibol Adulyadej, and has generated much interest from the rest of the country's predominantly Buddhist population.
The cranes were built by citizens throughout Thailand and had peace messages written on them. The southern, Muslim provinces are often considered neglected by a north that is larger and of the majority ethnic group. Some have welcomed the goodwill gesture, but critics in both the north and south have said that the resources would have been better spent solving the problems in the south. Some Islamic leaders in the south have also expressed concerns that the gesture may not be properly understood by Muslims, as the crane carries no cultural significance with them."
"In the wake of a United States Supreme Court ruling in Kelo v. New London on eminent domain last week, a California man has proposed","a new law that would allow property owners to take the property of others.
The law, proposed by California resident and attorney Richard Rider, would allow property owners to take the property of others if they can prove that the property is being used for a purpose that is not in the best interest of the community.
""The Supreme Court has ruled that the government can take your property for the benefit of another private party,"" Rider said. ""I think it's only fair that the people should have the same right.""
Rider said that the law would be a ""check and balance"" to the Supreme Court","that Justice David Souter's New Hampshire home be seized by the state and a hotel be built on the site. Logan Darrow Clements faxed a letter to town officials in Weare, New Hampshire June 28, 2005 that justified the action as such:

""The justification for such an eminent domain action is that our hotel will better serve the public interest as it will bring in economic development and higher tax revenue to Weare.""

Justice Souter, who was in the majority ruling in the Kelo case, has lived at the farmhouse in Weare since he was 11 years old. Clements indicated that it was necessary to build on that location because ""it is a unique site being the home of someone largely responsible for destroying property rights for all Americans."" The action has given rise to a great deal of support nationwide, as many are writing to the councilors of the small town of Weare to voice their approval for the proposal.

The proposal for the ""Lost Liberty Hotel"", as it is to be called, features a number of components which seem to focus on the libertarian leanings of its designer. A dining room, called the ""Just Desserts Cafe"" and a museum based on the ""loss of freedom in America"" are two such components. Instead of a Bible provided by the Gideons (a standard item placed in most American hotel rooms), each guest will receive a free copy of Ayn Rand's novel Atlas Shrugged."
People all over the Netherlands are voting today in a referendum on the EU constitution. This the first national referendum for two hundred years and it is non,"-binding.
The Dutch government has said that it will not accept a No vote.
The Dutch government has said that it will not accept a No vote. The Dutch government has said that it will not accept a No vote.
The Dutch government has said that it will not accept a No vote. The Dutch government has said that it will not accept a No vote. The Dutch government has said that it will not accept a No vote.
The Dutch government has said that it will not accept a No vote. The Dutch government has said that it will not accept a No vote. The Dutch government has said that it will not","-binding. Though most major political parties have stated they will abide by the referendum if the outcome is sufficiently clear and a large enough percentage of the voters have actually voted.
The question put to voters will be:

:Bent U voor of tegen instemming door Nederland met het verdrag tot vaststelling van een grondwet voor Europa?
:""Are you for or against approval by the Netherlands of the treaty establishing a constitution for Europe?""

All the main political parties have asked for a voor (for, or yes) vote. However polls have been saying that two-thirds of the people will be voting tegen (against, or no).

One reason for people to vote no is the expansion of the European Union with large countries like Turkey, which they fear will cause less influence for the smaller countries. The view of an European super state in which the Netherlands would loose its own identity is another reason for voting no. Some of the no voters do this to show they don't agree with the current political situation and the supposed risen prices since the introduction of the euro.

As of 14:00 CET, 9% more voters had turned up for the referendum than for the European elections.
Dutch referendum on the European Constitution

21:25 CET: According to a Interview/NSS-NOS exit-poll, 63% have voted against the EU constitution, while 37% voted for."
"thumb
Hundreds of protesters arrived at the Baxter detention centre in the South Australian desert to demonstrate against the incarceration of","asylum seekers.
The protesters, who included members of the Refugee Action Coalition, the Socialist Alliance and the Socialist Party, were met by a large police presence.
The protesters were demanding the release of the 100 asylum seekers who have been held in the detention centre for more than 100 days.
The protesters were also demanding that the government stop the deportation of asylum seekers to Afghanistan.
The protesters were also demanding that the government stop the deportation of asylum seekers to Afghan","refugees held there. An additional 300 protesters converged on the home of Immigration Minister Senator Amanda Vanstone, in the state capital of Adelaide, on their way to Baxter.

thumb

People from all over Australia are protesting against the Australian Government's policy of mandatory detention. The first protesters arrived by buses in Port Augusta early Friday morning.

Detainees seem split over the protest. The Age reported Detainee Peter Qasim as saying, ""It stops people from visiting us, it stops us receiving any calls. It is a good idea to protest but better somewhere other than here.""

However, other detainees have been reported as saying, ""It is better in front of Baxter, I believe showing Baxter, protesters will shout about human torture inside detention. Then there would be good publicity about all torture inside Baxter detention.""

And, ""We welcome all of the protesters and we thank them all who has seen disgrace of this human torture. Further we thank to you all who come and visit and looking after us all the time, we need it.""

Despite fears of violence, there has been no confrontation between the police and the protesters."
"Some 500,000 people gathered today in Rome to march silently, demanding the liberation of Giuliana Sgrena,","the Italian journalist kidnapped in Iraq on February 4.
The march was organized by the Italian Communist Party (PdCI) and the Italian General Confederation of Labour (CGIL).
The march was also attended by the Italian Prime Minister, Silvio Berlusconi, who was booed by the crowd.
The Italian government has been criticized for its handling of the kidnapping.
The Italian government has been criticized for its handling of the kidnapping. The Italian government has been criticized for its handling of the kidnapping. The Italian government has been criticized","a reporter who was kidnapped on February 4 in Iraq.

Politicians, associations and citizens took part in the gathering, set up by the Communist newspaper Il Manifesto, Sgrena's employer. According to demonstrators there were 500,000 people, while the Police estimates a turnout of 200,000.

""The march is a way to say, loud and clear, that we want Giuliana Sgrena to be freed... to say no to terrorism and violence"", Piero Fassino, leader of the Democratici di Sinistra (Democrats of the Left) party, said.

Giuliana Sgrena was kidnapped near Baghdad's University on February 4 while she was covering Iraqi elections for Il Manifesto. On February 15 Associated Press Television received a video showing Sgrena demanding help from Italian politicians and people, and asking for Italian troop's withdrawal from Iraq."
"At UN World Headquarters in New York on Friday, February 4, 2005, Iraq's ambassador to the United Nations",", Mohammed Aldouri, spoke to the press about the current situation in Iraq.
""The situation in Iraq is improving day by day,"" he said. ""The security situation is improving. The political situation is improving. The economic situation is improving. The security situation is improving. The political situation is improving. The economic situation is improving. The security situation is improving. The political situation is improving. The economic situation is improving. The security situation is improving. The political situation is improving. The economic situation is improving. The security situation is improving. The",", Samir Sumaidaie, declared to reporters that the international body of the United Nations helped the regime of Saddam Hussein. This allegation came one day after the former U.S. Federal Reserve Chairman Paul Volcker delivered a preliminary report of the investigation into the United Nation's Oil-for-Food program with Iraq under Saddam Hussein. Sumaidaie says he has serious doubts about the role of the former UN secretary-general Boutros Boutros-Ghali although there is no charge against him in the report.

In an interview with Voice of America reporter Peter Heinlein, Sumaidaie said: ""In the early days, the secretariat bent over backwards to please the Saddam regime. At that time it was Boutros Boutros-Ghali who was the Secretary-General. And the report asserts that he tried to please the Saddam government by accommodating its requests which laid the basis for most things that went wrong later.... What's clear to me is that Saddam and his regime were able to manipulate things in such a way as to get what they wanted out of this program.""

In a recent interview with the New York Times, Sumaidaie said the inquiry's investigators were ignorant of the UN system and that their allegations were silly.

After being questioned by journalists, the current UN secretary-general Kofi Annan said: ""Each Secretary-General has to do things his way and in accordance with the circumstances that he finds himself in. I think Mr. Boutros-Ghali has indicated in the report, the environment and the circumstances in which he was taking those decisions and I don't want to second-guess him.""

On Friday, Annan said there were some hard knocks in the report and said he would take action promptly: ""We do not want this shadow to hang over the UN, so we want to get to the bottom of it."""
"Bitmover, the company producing a management program for computer source code named Bitkeeper (BK), announced on April 5 that it will no longer","offer its software for free.
Bitkeeper is a revision control system that allows developers to track changes to source code and to merge changes from different developers. It is used by many open source projects, including the Linux kernel.
Bitkeeper is a proprietary program, but Bitmover has offered a free version of the software to open source developers. The free version has been available since 2001.
The free version of Bitkeeper will continue to be available, but Bitmover will no longer offer support for the free version.
""We will continue to offer the free version of Bitkeeper, but we will","be providing a free version of its product.

As a result of Bitmover's announcement, the programmer who wrote the original Linux kernel, Linus Torvalds, stated on a mailing list that he ""decided to not use BK mainly because he needs to figure out the alternatives"". As to an alternative to Bitkeeper, Torvalds hinted that he is considering Monotone but that Subversion, a recent replacement for CVS, is out of the running. Bitkeeper was originally developed to allow Torvalds to manage code contributions more easily, according to Jeremy Andrews at Kerneltrap.org, and was previously provided to kernel developers free of charge, though it was restricted in its use.

Bitkeeper is the software that Torvalds and hundreds of other Linux developers use to manage submissions of code to the Linux kernel, the heart of the computer operating systems referred to as ""Linux"" or ""GNU/Linux"". Linux is distributed in many different forms, bundled with other software by companies such as Red Hat, Novell, and Linspire.

While the details are not clear, it appears from Andrews' article that Bitmover's decision to stop releasing the free version of Bitkeeper is related to a dispute with Torvalds' employer, Open Source Development Labs (OSDL).

According to Kerneltrap, an OSDL contractor had been reverse engineering the free version of Bitkeeper in order to make an open source replacement, which is prohibited by the license under which the free version of Bitkeeper is released. Nevertheless, Torvalds notes in his post that he is ""personally very happy with BK, and with Larry McVoy, the CEO of Bitmover."""
"Polls have closed in the occupied territories with many exit polls showing that of the seven candidates for Palestinian president, Mahmoud Abbas","is the clear winner.
The Palestinian Authority has been under pressure to hold the election, which was originally scheduled for January but was postponed because of the violence in Gaza.
The election is seen as a test of the Palestinian Authority's ability to hold a free and fair vote.
The Palestinian Authority has been under pressure to hold the election, which was originally scheduled for January but was postponed because of the violence in Gaza. The election is seen as a test of the Palestinian Authority's ability to hold a free and fair vote.
The","has a large lead. Voting ended at 1900 UTC, two hours later than planned due to earlier voting difficulties. While the large influx of late voting added to a heavy turnout means that official totals may be delayed until Monday, the primary results are anything but close.

The Palestinian Center for Policy and Survey Research's exit poll indicates that Abbas has won 66.3% of the vote, while the next closest candidate polled 19.7%. None of the other candidate gained more than 3.8% of the vote.

Abbas supporters have already begun celebrating, according to correspondents, waving flags and carrying posters of Abbas through the streets. They hope that by winning by a large mandate Abbas will have a strong platform to pursue his policies of negotiation with Israel.

The voting went peacefully for the most part, the most noticeable exception being problems with voter registration and the turning away of hundreds of voters from a large Israeli-run polling station in East Jerusalem."
The Australian Federal Government has revealed today that it is going to give A$21 million (US $15.76 million) as compensation,"to the victims of the 2002 Bali bombings.
The money will be paid to the families of the 88 Australians who died in the bombings, and to the 202 people who were injured.
The money will be paid out in two instalments, with the first payment of A$10.5 million (US $7.9 million) to be paid out in the next few weeks.
The second payment of A$10.5 million (US $7.9 million) will be paid out in 2010.
The money will","to approximately 600 former RAAF maintenance workers, who where exposed to highly toxic chemicals while working on the fuel tanks of the nation's F-111 fleet.

Under the government's proposal, depending on the amount of exposure, a worker can expect to receive between A$10,000 and A$40,000 (US $7,500 - $30,000) to help cope with the side effects. The aircraft maintenance program started in the 1970s and was suspended in the late 1990s when the former workers started to show signs of medical problems ranging from memory loss to neurological problems.

The F-111 Deseal/Reseal Support Group responded to the government's package with anger. The Group's president Ian Fraser said ""A$40,000 for a ruined life is simply not enough ... We've already got people who have died, who are dying, people who have lost their homes.""

He went on to describe that his group, which supports the workers and contractors who where based at Amberley Air Base, was ""at war"" with Veterans' Affairs Minister De-Anne Kelly."
"England's cricket team have won The Ashes with a draw in the final test.

England won the series 2-1,","with the first test at Brisbane ending in a draw, the second test at Adelaide won by England and the third test at Perth won by Australia.

The final test at the Melbourne Cricket Ground was drawn, with England winning the series.

## 2010–11 Ashes series

Main article: 2010–11 Ashes series

### First Test

Main article: 2010–11 Ashes series § First Test

### Second Test

Main article: 2010–","with the other two tests drawn. Australia won the first Test comfortably, but the Second Test saw England level the series with a two run victory that was the narrowest win in Ashes history. The third Test ended in a draw (with England one wicket away from a win), and England narrowly won the fourth Test in Nottingham by three wickets after the English enforced follow on after a poor first innings by Australia.

The fifth and final Test started on 8 September at the Oval in London. It entered its final day evenly balanced with all results still possible and the destination of the urn still in doubt. Australia needed to win to force a 2-2 series draw and retain the Ashes; any other result would give them to England, ending 18 years and eight series of Australian dominance. In the end, England managed to bat out the final day, and a draw ensured the Ashes were coming back to England.

Kevin Pietersen and Ashley Giles hit personal bests of 158 and 59 respectively, to bat out the best part of the last day. Pieterson's 158 was his maiden test century, and included 7 sixes. Early in the day, Australia looked to be in with a chance of winning the match, with early wickets leaving England at 67 for 3. Giles and Pietersen's century partnership, though, left Australia with no hope of catching England in the remains of the day, sealing England's Ashes win since 1987.

England's next Tests will be an away series in Pakistan. Meanwhile, the world champions Australia will play an ICC World XI (which inclues Kevin Pietersen, Steve Harmison and Andrew Flintoff) in the Johnnie Walker Super Series in early October."
Space.com reported yesterday on a picture of a planet taken by the Very Large Telescope located in Chile. The European Southern Observatory's,"Very Large Telescope (VLT) has captured the first-ever image of a planet outside our solar system passing in front of its parent star. The planet, called Fomalhaut b, orbits the bright southern star Fomalhaut, located 25 light-years away in the constellation Piscis Australis (the ""Southern Fish"").
The planet was first spotted in 2008 by the Hubble Space Telescope, but the new VLT image is the first to show the planet in silhouette as it passes in front of its","telescope, which was used to capture the picture, has made the first confirmed discovery of a planet orbiting another star.

Scientists have been trying to locate planets outside our own solar system for nearly 10 years. Inferences of nearly 150 planets in other solar systems have been observed so far by using instruments and measurements that only suggest the existence of another planet. Until now, no planet has been confirmed by the means of a photographed image. There was, months earlier, another team of scientists who took pictures of what might be another planet, but that image remains controversial because it shows what may be an even more distant object instead.

The research team that photographed the planet with its host star was led by Ralph Neuhaeuser of the Astrophysical Institute &amp; University Observatory (AIU). ""The detection of the faint object near the bright star is certain,"" he told Space.com on Friday.

The new image contains the star, GQ Lupi, with an orbiting planet. It is smaller than our sun, 70% the size, and is located 400 light-years away from our solar system. The planet is nearly twice the size of Jupiter. Unlike our sun which is 4.6 billion years old, the GQ Lupi star is approximately 1 million years old and is considered very young for a star. The planet orbiting GQ Lupi is three times further out than Neptune's orbit around our sun, and scientists estimate the orbiting period to be about 1,200 years. The planets wide orbiting distance from the GQ Lupi was an important element for enabling the photograph to be taken.

The planet, much like the star it orbits, is very hot &amp;mdash; about 2,000 degrees Kelvin &amp;mdash; so despite the detection of water in the planet's atmosphere, which at that temperature would make it gaseous, there is no expectation it might support life.

The discovery will be detailed in an upcoming issue of the journal Astronomy &amp; Astrophysics."
