prompt,generated_woprompt,label_woprompt
"er i could come back .no , by all means , come in , dardan said .it seems we have no secrets here .hugh","es nodded .well , i don't want to waste your time , hughes said , i just wanted to come by and say hello . dardan smiled .i don't think we've met , dardan said . hughes shook his head .no , we haven't , hughes said . dardan smiled again .well , it's nice to meet you , hughes said . dardan nodded .nice to meet you , too , dardan said . hughes nodded .well , i'll let you get back to work , h","stepped inside , doffing his hat , and introduced himself to dardan .um , missus howard he glanced at dardan again for a moment , but amiras husband was staring up at the ceiling and turning an alarming shade of red .hugh cleared his throat and went on .i was wondering thinking , i mean , about the bear .it came awful close , and another one could , i mean , it might come to the edge of the trees , which aint far from our house .i been clearing the trees meself , but its slow work for a man alone .i was wondering if maybe you could cut down some trees for us , clear them farther from the house ."
i will .the lightning was right above us .ramonia ran through the camp towards a small pass between two mountains .i kept up the best i,could .the lightning was right above us .ramonia ran through the camp towards a small pass between two mountains .i kept up the best i could .the lightning was right above us .ramonia ran through the camp towards a small pass between two mountains .i kept up the best i could .the lightning was right above us .ramonia ran through the camp towards a small pass between two mountains .i kept up the best i could .the lightning was right above us .ramonia ran through the camp towards a small pass between two mountains .i kept up the best i could .the lightning was right above,could but stole glances at the tents to see what was happening .the army formed into a line .there were about fifty people in all .i looked up to the mountain they were facing and my heart dropped .there were so many people wearing blue running down the mountain that it looked like a tsunami coming to destroy everything .i ran a little faster .ramonia turned up the side of the mountain on the right .
it makes it easier to pull them away from one another .the specter is buried so deep within her that he has to shred her just to er,"ase it from her memory.
and she doesn't want to remember.
she doesn't want to remember what she did.
she doesn't want to remember who she was.
she doesn't want to remember who she loved.
she doesn't want to remember what she lost.
she doesn't want to remember what she did.
she doesn't want to remember who she was.
she doesn't want to remember who she loved.
she doesn't want to remember what she lost.
she doesn't want to remember what she did.
she doesn'","ase the last trace of the creature .then he leads her , broken and sobbing , after him into the light .when they are safe , he works on pulling the piece of her back together .he starts from her soul and works his way up .brick by brick , holding her together with his will alone when she would have fallen apart .his mind stretching for miles in every direction just to bring the parts of her that had wandered too far away back home where they belonged .to him it takes forever to rebuild her , but in actuality , the process only lasts a minute or two .he doesnt have to work nearly as long or as hard to make himself solid once again .if using his power was like breathing , stepping back into reality was like holding his ."
"a week of confinement under that hood had not dimmed his haughtiness .a light beard had begun to grow in , everywhere","but on his upper lip, where it had been shaved off, and he was clean-shaven except for a moustache and goatee, which he had allowed to grow.
""I'm sure you're right,"" he said, ""but I don't see how it's going to help us.""
""It's going to help us because it's going to help me.""
""How is it going to help you?""
""Because I'm going to use it to get out of here.""
""What do you mean, get out of here?""
""","except on the shiny patch on his cheek .paired scars .shed looked at hers again when a few days had passed .it did not look like his ; hers was a cut , not a burn , but it was an obvious vee-shaped mark that she would bear the rest of her life .his eyes lingered on it .she expected him to say something , to threaten her again and promise retribution , but after a few seconds he swung up onto his horse and rode away .hundreds of eyes watched him go .city folk had crowded onto the wall over the gate .when edon and his men disappeared behind a stand of trees , amira felt all those eyes fall to her ."
"adelines body was clearly visible from the corridor .liam stood by , dagger in hand , dripping blood .her power could not save","her .it was too late .
""What is the meaning of this ?"" she shouted .
""I don't want to kill you "" he said .
""Then what do you want ?"" she shouted .
""I want you to join me "" he said .
""Join you ?"" she shouted .
""Yes "" he said .
""Why ?"" she shouted .
""Because I love you "" he said .
""You love me ?"" she shouted .
""Yes "" he said .
""Then why are you trying to kill me ?"" she","her , he growled .he lifted the dagger and pointed it at the men .their eyes widened in horror and confusion .and it will not save you .he took a step forward , his voice rising .tell them that she is dead .tell them !the two young men behind scar-cheek spun and fled on the instant ."
"our blacksmith , arliss , he challenged her , and she he just burst into flames .liam and katin exchanged a","look .
katin , i'm sorry , i didn't mean to do that .
liam , it's not your fault .
katin , i'm sorry , i didn't mean to .
liam , it's not your fault . arliss , i'm sorry , i didn't mean to .
katin , i'm sorry , i didn't mean to . arliss , i'm sorry , i didn't mean to .
liam , it's not your fault . arliss , i'm sorry , i didn","look .amira ?he whispered .katin shrugged uncertainly .the goodwife wrung her hands and went on .anyhow , i couldnt let strangers walk into that without at least knowing about it .we pride ourselves on providing for travellers , in this town .or we did .shell likely let you be if you dont cross her or take her fancy , but them that do what does she look like ?"
"his smile was lopsided , you ever need anything else , you know where to find us .i laughed , ill remember that .by the time id","reached the door , he was already on his way to the bar , i turned back to see him smiling at me , i couldnt help but smile back .
by the time id reached the door , he was already on his way to the bar , i turned back to see him smiling at me , i couldnt help but smile back .
by the time i reached the door , he was already on his way to the bar , i turned back to see him smiling at me , i couldnt help but smile back .
by the time i reached the door , he was already on his way to the bar ,","made my way over to gabriel , he was staring at the agent with narrowed eyes and a curled lip .i patted his arm lightly as i passed and was rewarded when my touch dragged his attention away from the other man .i didnt know what it was about liam that had irritated him , and i was too tired to try and figure it out .we left the police department and headed to his car in companionable silence .it wasnt until id settled into the passenger seat of his red 2013 viper that he spoke .what happened ?i thought about lying , but figured the truth was my best bet .if anyone could keep me safe it was evans , even if the reason i was in danger was also his fault ."
she ignored it .instead she thought about trying to charm the wardens .it might make them easier to deal with .she let her face relax,"into a smile .
""hi i'm new here "" she said to the wardens .she hoped it would make them easier to deal with .
""hi i'm new here "" she said to the wardens .she hoped it would make them easier to deal with .""
""hi i'm new here "" she said to the wardens .she hoped it would make them easier to deal with .""hi i'm new here "" she said to the wardens .she hoped it would make them easier to deal with .""hi i'm new here "" she said to the","into a smile .maam , the young warden said , bowing slightly .i am warden mason iris , of the virtuous order of the wardens of aendavar .he tilted his head at the older warden , the one with dark hair who looked inexplicably angry .this is warden jack penrose .how do you do , amira said .she wondered if warden iris recognized her from the summer ball , but he gave no indication one way or the other ."
i think he knows as much about me as i do about him .i said .so this is yours .ludus said .just go in and,take a look at it .i said .so i went in .i looked around .there was a bed .a desk .a chair .a small table .a mirror .a wardrobe .a chest of drawers .i said .ludus i dont know what to say .ludus said .just say whats in your heart .i said .ludus i dont know what to say .ludus said .just say whats in your heart .i said .ludus i dont know what to say .ludus said .just say whats in your heart .,"you will figure out what to do on your own .i thanked them both and put my hand on the knob .just remember , mith said , your real adventure starts now .they walked away .i looked at the door .whatever was beyond it was my final destination , my deepest desire ."
i dont need to force you to grow upor to behave in a certain way .youll do that when it feels right .it used to be that,i could tell you what to do and youd do it .but youre growing up now .youre becoming your own person .you have your own mind .you have your own ideas .you have your own way of doing things .you have your own way of being .you have your own way of thinking .you have your own way of doing things .you have your own way of being .you have your own way of thinking .you have your own way of doing things .you have your own way of being .you have your own way of thinking .you have your own way of doing things .you have your own way,"it felt right so long as we were together , rose said softly through trembling lips as moisture overtook her eyes .we never even had to ask or explainwe just knew .benson said nothing .there was nothing to say .he too watched the unmoving moon that hovered above the water .i supposejust keep it simple , he attempted after roses tears had passed .a prank , i mean .the best trouble is usually caused by the simplest of devices ."
"but it wasnt my job to critique the mans temperament .though as far as first impressions went , i was unimpressed .who the","hell was this guy and what was he doing here ?
He was a man in his late twenties , of average height and build .his hair was dark and his eyes were brown .he was dressed in jeans and a t-shirt and had a backpack slung over his shoulder .he looked like he had just stepped off the set of some teenage movie .
I wasnt sure if he was a student or a tourist .he looked too old to be a student and too young to be a tourist .
I wasnt sure if he was a student or a tourist .he","hell are you ?i opened my mouth to respond , but he dismissed me by the simple expediency of turning his back on me .it doesnt matter .he spoke with his back to me as he worked to lock the door hed just come through .i dont really need your name .after all , we both know why youre here .finished , he stepped around me and walked deeper into the main part of his office .i pulled my gaze away from his bare feet slapping against the marble floor and tried to keep from curling my lip at his back ."
"you , a king ?the boy laughed benevolently .why not i the king and you my fairy advisor ?the girl considered this carefully .","well , she said , you can be the king and i can be your fairy advisor .i will tell you what to do and you will do it .i will tell you what to think and you will think it .i will tell you what to say and you will say it .i will tell you what to eat and you will eat it .i will tell you what to drink and you will drink it .i will tell you what to do and you will do it .i will tell you what to think and you will think it .i will tell you what to say and you will say it .i will tell you","i should like to be an advisor to a king , she said thoughtfully .i think i should give very good counsel .such as how to tend the fairy woods , the chestnut boy teased , or make dew upon the leaves ?no , cried the girl , but i should call forth the powers of nature to rebuild our fallen kingdom , and wake the raging bull to our aid .the boy , who seemed inspired by these lofty goals , implored , but how would a fairy do all this ?theyre just little things made of forest magic ."
"and so he has , lorey said , holding out a mollifying hand .buti need him with me now .its selfish , perhaps",", but i need him with me now .
and so he has , lorey said , holding out a mollifying hand .but i need him with me now .its selfish , perhaps , but i need him with me now .
and so he has , lorey said , holding out a mollifying hand .but i need him with me now .its selfish , perhaps , but i need him with me now .
and so he has , lorey said , holding out a mollifying hand .but i need him with me now .its selfish , perhaps , but i need him",", but youre dying , fenric observed without ceremony .were all dying , master lorey informed him tritely .fenrics brows descended until they were deeply knit .youre dying more ambitiously , fenric amended .whats happened ?a chest cold ?a condition ?lorey attempted to offer ."
"if he could perfect the use of the huntsmens device , then they would no longer have to worry about how they would get the weres they","were hunting back to the sanctuary.
His thoughts were interrupted when he heard his name being called. He turned to see his father standing in the doorway of his study.
“What is it father?” he asked.
“I need to speak with you,” his father said.
“Of course father,” he replied.
He followed his father into the study and sat down in one of the chairs in front of his father’s desk.
“Your mother and I have been discussing your future,” his father said.
“Yes father,” he replied.
“We have decided that","captured to cooperate with their demands .apparently weres were big on sound .it was how they communicated with one another , and in the case of the alphas , how they gave their will , or power , physical manifestation .elijah had heard stories in which a group of alphas could howl for a star and bring it crashing down from the heavens .according to legend , they could sing the sun to sleep , the dead to rise , the oceans to walk like giants , and storms to rage across the lands .he wasnt sure how much of the stories he actually believed , but figured that there must at least be a smidgen of truth to them .especially considering the amount of funding the division had received in order to capture the alphas of briarcliff .obviously the stories must not have been completely true if his superiors really believed that bulletproof glass was going to hold the infamous gabriel evans .but elijah supposed thats where the device came in .when the facility was locked down at night , it was set to play random notes if any of the weres stepped from their cells ."
"in a final , mighty clash , the plant spirits were subdued once more .the earth opened to bind their legs into the depths .the","ir heads were cut off and thrown into the sky , to become the sun and the moon .","god of illiamna repeated his curse of two thousand years upon his enemies , vowing that he would keep a more careful eye on the tree spirits when next they awoke and crawled .that , reader , was two thousand years ago .you , human , must now be careful when entering a vast forest of the gathered trees .be always listening for a murmur in the breeze .* * * * * crickets mind roused itself from sleep with a gentle post-nap languor .he let out a delicious yawn and stretched his arms , feeling rested and powerful .it seemed to him that everything would soon begin going his way .auk would take a little convincing , he knew , though he thought he might already have the ill-suited second on the run ."
"id be delighted , he said .he had no fancier clothes with him than what he wore , so he fetched his horse from the in","nyard and rode away .
And there was no more to be said .","ns stable and they set off .the malthouse was named raphesons , and like most , it allowed men only .gennevan said almost as soon as they were seated that theyd be seeking feminine diversions later in the evening .dardan smiled tightly at this , and said nothing about it .for a while the four lords and three valai chatted about nothing in particular .gennevan must have instructed his brother and lord mikan not to bother dardan about his doings ; instead they mostly spoke about other lords and barons who resided in or near the city .dardan , not being particularly familiar with any of them , mostly listened , but gennevan made an effort to include him in the conversation .after a few cups of ale , gennevan cleared his throat and nudged dardan , then led him away from their own table over to an empty one by the window .mother has agreed to see you , he said ."
i made out a slimy trail to the house .it curved and wound through the pools of water .i knelt down at the,edge of the pool and dipped my hand in the water .it was cool and slimy .i looked at my hand .it was covered in slime .i looked down at the pool of water .it was covered in slime .i looked back at my hand .it was covered in slime .i looked down at the pool of water .it was covered in slime .i looked back at my hand .it was covered in slime .i looked down at the pool of water .it was covered in slime .i looked back at my hand .it was covered in slime .i looked down at,"first pool and studied the surface of the water .the light around wasnt strong enough for me to see down into it .i straightened up and continued .as i approached the house i had my first coherent thought that would stick in my mind .how was i to get in ?i thought about walking right in , but i knew that was wrong .instead i chose to knock at the front door .i could hear movement inside ."
you have to call for the hunt .the wild hunt .oh god .i spoke without thinking .but you cant .theyll i no longer,"be able to protect you .
I don't know what you're talking about, but I don't think it's a good idea for you to call for the hunt. It's not safe.
I don't know what you're talking about, but I don't think it's a good idea for you to call for the hunt. It's not safe. I don't know what you're talking about, but I don't think it's a good idea for you to call for the hunt. It's not safe. I don'","recognize them as leaders of the hunt , he told me , voice soothing .and neither do the others .if we called a hunt together in this world , we would be operating under our own authority .isnt that just as dangerous ?i whispered , and he nodded ."
"gabriel asked , voice lowering .his question brought marcus to a standstill , and i froze as the other man inhaled deeply",".
""marcus ?"" gabriel asked , voice lowering .his question brought marcus to a standstill , and i froze as the other man inhaled deeply .
""marcus ?"" gabriel asked , voice lowering . his question brought marcus to a standstill , and i froze as the other man inhaled deeply .
""marcus ?"" gabriel asked , voice lowering . his question brought marcus to a standstill , and i froze as the other man inhaled deeply .
""marcus ?"" gabriel asked , voice lowering",".yes .the words were a growl , a hungry little rumble , as if hed caught a whiff of his favorite meal on the air .my nails bit into my palms and i held my breath .they might have gone on standing there for an eternity , both eerily still , bodies tense , if the emergency lights for the fire alarm hadnt begun to flash .they blinked once , twice , three times .blood-red eyes in the corner of the room .the flash was enough to drag marcus , at least , from whatever it was that theyd scented in the room .shit ."
"this annoyed mason further , and he puffed out his chest for the introduction .mason iris , warden of aendav","ale , and the man in charge of the town's security .
"" i'm glad to see you're doing well mr. iris .""
"" i'm glad to see you're doing well mr. iris.""
mason looked at him with a raised eyebrow .
"" i'm glad to see you're doing well mr. iris.""
"" i'm glad to see you're doing well mr. iris .""
"" i'm glad to see you're doing well mr. iris .""
""","ar .aspect of despair , he added , daring penrose to make some crack about his choice of aspect .penrose said nothing , his dark eyes boring into mason , so mason went on .his majesty requests your presence .he spun on his heel and strode off through the halls .penrose was famous among wardensor rather , notorious .rumor said hed become a warden under suspicious circumstancesfleeing some crime in the southwest , supposedlyand he had not endeared himself to other wardens with his brusque attitude and suspicious nature .but he was also famed for his relentlessness , which had been put to great use in hunting down bandits and criminals .some said he was a shade too relentless ."
"they were always going on about how you were trying to make a statement with your little explosion , but they never explained exactly what that statement was .the","only thing i can think of is that you were trying to make a statement about how you were going to blow up the world if we didn't let you do whatever it was you wanted to do.
i think you were trying to make a statement about how you were going to blow up the world if we didn't let you do whatever it was you wanted to do. i think you were trying to make a statement about how you were going to blow up the world if we didn't let you do whatever it was you wanted to do. i think you were trying to make a statement about how you were going to blow","smile id been maintaining became just a tad more forced , so i finally gave it up as a lost cause .im no revolutionary , ms. dawson .then what , pray tell , are you ?i sighed .some people called me a hero , but that percentage was small .the rest of the city thought i was either a dumb schmuck whod been at the wrong place at the wrong time , or a co-conspirator .that really depends on who you ask .im asking you .there was no amusement in lynette dawsons voice ."
"support from an unexpected source .marcus sounded more exasperated than understanding , however .we have other things to do today .liam was",surprised to find himself smiling at her .,"quiet for what felt like forever , before i finally heard him sigh in agreement .my muscles relaxed .fine , he said , i learned what i came here to learn .he crouched down beside us and his voice lowered .i dont know why he bothered whispering , everyone in the room could hear him just fine .ill be back for you though , he told gabriel .i felt him tense against me and my nails dug into his back as if i could pull him even closer than he already was ."
the air was still ; she could hear him breathing under the sack .she went up on tiptoes and whispered to him .the city,was silent and the moon was full .she whispered again and he didn't answer .she whispered again and he didn't answer .she whispered again and he didn't answer .she whispered again and he didn't answer .she whispered again and he didn't answer .she whispered again and he didn't answer .she whispered again and he didn't answer .she whispered again and he didn't answer .she whispered again and he didn't answer .she whispered again and he didn't answer .she whispered again and he didn't answer,"might burn , but you would certainly die .she felt him turn a little , and saw his silver light flash by as he did .he grunted , unable to speak behind the gag .amira reached up under the sack and loosened the cloth .go , he shouted .return to callaston .it took two days for the army to completely withdraw .they had to collect all their living and their dead , and deal with roving parties of townsfolk who , on a few occasions , started fights with the royal soldiers ."
"do you accept your place as my mate ?in the back of the crowd , i saw agent liam talking to the woman i recognized as jessica",".
this is the second book in this series and it is just as good as the first one. this book is about liam and jessica. jessica is a werewolf and liam is a werewolf hunter. liam has been sent to kill jessica but he can't do it because he is attracted to her. jessica is attracted to liam as well but she doesn't know if she can trust him. this is a great book and i can't wait to read the next book in this series. i give this book 5/5 stars","pearson , the huntsmen ringleader and i made a terrible realization .the werewolf hunters and the government were working together , and marcus had used my footage to lead them both to the pack and to gabriel .that knowledge brought me down to earth as nothing else could have .when i was silent for too long he shook me , nails digging into skin while men and women in army fatigues surrounded us and attempted to pull us apart .do you accept ?phaedra , he breathed , pressing me close , i cant do anything for you if you dont .i cant keep you safe .not against this .i accept , i sobbed as the soldiers finally managed to rip him away from me ."
ripping things apart was much more fun than talking business .* * * * elijah walker had been working with the paranormal division of,the fbi for a little over two years. he'd been with the fbi for a little over three years. he'd been with the fbi for a little over four years. he'd been with the fbi for a little over five years. he'd been with the fbi for a little over six years. he'd been with the fbi for a little over seven years. he'd been with the fbi for a little over eight years. he'd been with the fbi for a little over nine years. he'd been with the fbi for a little over ten,"the fbi for only two months before he was relocated to briarcliff .he hadnt expected to be using the training hed received from quantico for security detail , but he was determined to make the best of it .for almost a year hed studied all he could about werewolves , vampires , selkies , and banshees .hed perfected his skills as a sharpshooter and had practiced enough hand to hand combat to be considered the top of his class .despite his qualifications , he and the other agents had been overlooked in favor of the huntsmen who had been partnering with the feds to corral the paranormals in briarcliff .at least , that had been the case before the huntsmen had all been executed .according to agent benson , the huntsmen had different goals than the fbi .theyd wanted to kill supernaturals , while the government wanted to capture them .that they could use the deaths of the group for the benefit of the government had just been a bonus ."
"elland had a number of excellent malthouses , so shed been informed , including a few public houses , but liam had not shown much interest in","any of them , in fact he seemed to be avoiding them as much as he could , but now he was forced to take a closer look at one , and it wasnt as bad as he had expected , in fact it wasnt bad at all , it was a small place , but it was clean , and the smell of malted barley wasnt overpowering , in fact it wasnt really there at all , it was just a faint hint of sweetness in the air , and that was all , so it wasnt too bad , and it wasnt too hot either , in fact it was quite cool","them .what is it ?he said , gazing down at her .katin opened her mouth to speak , to agree to marry him , but her lips felt dry .she licked them .it should be easy to say it ; shed convinced herself , hadnt she ?and then a voice said , you dont deserve this .what use are you ?instead she grabbed liams head and pulled him down into a kiss .i want you , she breathed into his ear ."
he continued .what i mean to say is you are a character .when you started out on that cliff you were just coming into existence as an idea,.but now you are fully formed .you are a character in a story .a character in a story is a person .a person is a character in a story .you are a character in a story .you are a character in a story .you are a character in a story .you are a character in a story .you are a character in a story .you are a character in a story .you are a character in a story .you are a character in a story .you are a character in a story .you are a character in a story .you are a character in a story .you are a character in a,.a man named lawrence foster brickem thought you up .he gave you his face and his name and set you on your way .you are the embodiment of a story .all of us are .we are all stories that originated in peoples minds and are now in a limbo of sorts .our stories have been completed one way or another and we wait until the world is ready for us .we have it the best .
"i nodded , expecting to be asked to lead the army again .the king looked to a young woman sitting beside him .she looked to be in her","late 20's .
i nodded , expecting to be asked to lead the army again .
the king looked to a young woman sitting beside him .she looked to be in her late 20's .
i nodded , expecting to be asked to lead the army again .the king looked to a young woman sitting beside him .she looked to be in her late 20's .i nodded , expecting to be asked to lead the army again .the king looked to a young woman sitting beside him .she looked to be in her late 20's .i nodded ,","early twenties like me .she had brown hair that hung in a mess down to her shoulders and bright blue eyes .now ramonia , i want you to go with this fellow here .she shook her head violently .stop it .hes smarter than all of us put together .he will keep you safe .by the end of today you might be the only one from my kingdom left ."
"it talks .hed never met a talking specter .even when hed hunted with the sidhe , the specters in their party had never","spoken .
""I have a question for you ."" the specter said .
""Do you have a question for me ?""
""Do you have a question for me ?"" the specter asked again .
""I have a question for you ."" the specter said again .
""Do you have a question for me ?"" the specter asked again .
""I have a question for you ."" the specter said again .
""Do you have a question for me ?"" the specter asked again .
""I have a question for you ."" the specter said again .","spoken .it made the creature less alien to know that it understood the human tongue .jeffery , he said after a moment , take point with our little friend here .hernandez , tony , and quentin ?watch our rear .jeffery wasnt the only one who sent him a look of doubt before following his instructions .leo knew what he was planning was insane , but figured that he could handle the specter if the creature suddenly turned on him and his men .in the meantime , they now had some much needed help to bring back gabriel ."
"all eyes turned to the wagon owner , unruffled in an emerald silk vest .he looked perplexed .me ?thats","me ,i said .he looked at me as if i was an alien from outer space .then he looked at my face again .i see a resemblance ,he said .what resemblance ?i said .a resemblance to the wagon owner ,he said .the wagon owner ?i said .the wagon owner ,he said .the wagon owner ?i said .the wagon owner ,he said .the wagon owner ?i said .the wagon owner ,he said .the wagon owner ?i said .the wagon owner ,he said .the wagon owner ?","ridiculous , he said calmly .master coalridge looked less certain now , his eyes darting between liam and cameron , who stepped forward through the crowd .cameron , lad .this isnt true , is it ?coalridge growled .of course not .forgive me , but everyone knows janice is yours ."
"not just knights , but wardens of aendavar .what are they doing here ?she looked again as they went by , and realized","that they were headed for the stairs to the second floor .
she followed them to the second floor , and saw them go into the room at the end of the hallway .
she knocked on the door , and was told to come in .
she went in , and saw that the room was filled with wardens of aendavar .
they all turned and looked at her , and she saw that they were all looking at her as if she was a stranger .
"" who are you ? "" one of the wardens asked her .
"" i am a warden of aendav","that shed seen one of them before .the one shed taken to be older , with white hair , was on closer inspection clearly the younger of the two .she couldnt remember his name , but she knew where theyd met : in the grand ballroom of elibarran , at the royal summer ball .hed paid little attention to her at the time , just about the only man at the ball who had done so .that she remembered .the party rode past her to the town square .she knew it couldnt be safe to gain their attention , but her feet carried her after them anyway .by the time she got there , theyd all dismounted , the rank and file seeing to their horses while the two wardens strode over to the magistrates office ."
