prompt,generated_woprompt,label_woprompt
" In 1986 , Churchill wrote an essay titled Pacifism as Pathology : Notes on an American Pseudopraxis critic","izing the pacifist movement in the United States. He argued that the pacifist movement was not only ineffective, but that it was actually counter-productive. He argued that the pacifist movement was not only ineffective, but that it was actually counter-productive. He argued that the pacifist movement was not only ineffective, but that it was actually counter-productive. He argued that the pacifist movement was not only ineffective, but that it was actually counter-productive. He argued that the pacifist movement was not only ineffective, but that","izing pacifist politics within the U.S. left as being hypocritical , de facto racist and ineffectual . In 1998 , Arbeiter Ring Publishing published the essay in a book entitled Pacifism as Pathology : Reflections on the Role of Armed Struggle in North America and listing Ward Churchill as the author . The book included a preface by Ed Mead , a new introduction to the essay by Churchill and a commentary by Mike Ryan . The book sparked much debate in leftist circles and inspired more aggressive tactics within the anti @-@ globalization movement in the following few years . "
" Both the Provisional and Official IRA stepped up attacks after Bloody Sunday , with the tacit support of the residents . Local feelings changed","after the Official IRA bombed the Aldershot Barracks in Hampshire on 21 February 1972, killing seven people. The Official IRA had been infiltrated by the British Army, and the bombing was a false flag operation. The Official IRA was forced to disband, and the Provisional IRA became the only IRA.
The Provisional IRA's offensive campaign began in February 1971. The British Army's main response was Operation Demetrius , which involved internment without trial. In the three years after the",", however , with the killing of Ranger William Best by the Official IRA . Best was a 19 @-@ year @-@ old local man who was home on leave from the British Army at his parents ' house in the Creggan . He was abducted , interrogated and shot . The following day 500 women marched to the Republican Club offices in protest . Nine days later , on 29 May , the Official IRA declared a ceasefire . The Provisional IRA initially stated that they would not follow suit , but after informal approaches to the British Government they announced a ceasefire from 26 June . Martin McGuinness was the Derry representative in a party of senior Provisionals who travelled to London for talks with William Whitelaw , the Secretary of State for Northern Ireland . The talks were not resumed after the ending of the truce following a violent confrontation in Belfast when troops prevented Catholic families from taking over houses in the Lenadoon estate . "
" Throughout January 17 the tropical storm would again oscillate in strength , resulting in a brief downgrade by the JTWC to tropical de","pression status.
 The JTWC would upgrade the system to tropical storm status on January 18, with the JMA following suit on January 19.
 The JTWC would downgrade the system to tropical depression status on January 20, with the JMA following suit on January 21.
 The JTWC would upgrade the system to tropical storm status on January 21, with the JMA following suit on January 22.
 The JTWC would downgrade the system to tropical depression status on January 22, with the JMA following suit on January","pression intensity . However , an increase in deep convection resulted in its reclassification as a tropical storm at 1800 UTC that day , followed by the JMA upgrading the system to tropical storm intensity at 1200 UTC on January 18 . As such , the storm received the name Yanyan . At roughly the same time , the tropical cyclone began to stall east of the Mariana Islands and curve sharply northeastward . Whilst the JTWC indicated that Yanyan peaked in strength late on January 18 with 1 @-@ minute sustained winds of 60 km / h ( 37 mph ) , the JMA considered the system to have maintained the same intensity throughout its stint as a tropical storm . Steered by the same nearby subtropical ridge , Yanyan would continue to track towards the northeast into a less favorable tropical cyclone environment . The JMA downgraded Yanyan to tropical depression at 1200 UTC on January 20 before the storm transitioned into an extratropical cyclone as its low @-@ level circulation center decoupled from the primary mass of convection due to strong wind shear . At 0000 UTC , both the JTWC and JMA discontinued the monitoring of Yanyan . "
" Earlier in the morning Dupont had proceeded with his column south and east along the river , from Marbach , according to instructions . Even before the","battle began , he had been ordered to march to the right bank of the river , to support the attack of the left wing .
The French had been driven back to the village of Marbach , where they had taken up a position . The village was situated on the right bank of the river , and was defended by a large number of guns .
The French had been driven back to the village of Marbach , where they had taken up a position . The village was situated on the right bank of the river , and was defended by a large number of guns . The French had been driven back to the village of Marbach","arrival of Mortier 's courier , he heard the sound of artillery in the distance and sent riders ahead to discover the cause . They came back to report that a Russian column ( Dokhturov 's ) was descending from the mountains to take the road to Dürenstein . Realizing this would separate him from the forward division , Dupont hustled his troops toward the sound of battle and deployed them to take the Russians in the flank . The French assault , heralded by cannon fire , caused Dokhturov 's troops to turn their attention from Gazan 's beleaguered force to face these new assailants . Although superior in numbers , Dokhturov 's column had no supporting artillery , and the narrow space prevented them from taking advantage of their size . It was Dokhturov 's turn to face attackers at his front and rear , until the arrival of Schmitt 's column , which had wended its way through the mountains in the west . "
 Production of the tank was delayed by a number of factors . The War Office put their order on hold in a post @-@ Battle of France decision,"to concentrate on aircraft production. The first order was placed in July 1940, but the first tanks were not delivered until November 1941.
The first tanks were issued to the 1st Royal Tank Regiment in January 1942.
The first tanks were issued to the 1st Royal Tank Regiment in January 1942. The first tanks were issued to the 1st Royal Tank Regiment in January 1942.
The first tanks were issued to the 1st Royal Tank Regiment in January 19","to focus military production on infantry and cruiser tanks , due to the poor performance of British light tanks during that battle . Due to the shortage of more suitable tanks , light tanks that were not designed for use against German armour , were nevertheless deployed against them ; the resulting high casualties led the War Office to re @-@ evaluate the suitability of the light tank design . The pre @-@ war role of the light tank , that of reconnaissance , meanwhile had been found to be better suited to scout cars that used smaller crews and had better cross @-@ country abilities . Further delays were caused by the bombing raids of the Luftwaffe during May 1941 against the factories where the tanks were assembled . "
" On the morning of 5 January , a 60 @-@ person Marine and Navy SEAL security detail was dispatched from Guam ab","oard a C-130 Hercules transport aircraft to the island of Tinian in the Northern Marianas. The team was to provide security for a meeting between the President of the United States and the President of the People's Republic of China. The meeting was to take place at the Tinian International Airport.
 The security detail was to be augmented by a 20-man Marine security detachment from the 3rd Marine Division, which was already on Tinian. The 3rd Marine Division was on Tinian to provide security for the President of the United States during his visit to","oard two CH @-@ 53E Super Stallion helicopters to secure the embassy and prepare for the main evacuation . The two helicopters returned to Guam with the first 61 evacuees . Throughout the day , foreign diplomats and civilians sought refuge at the embassy . Four waves of five CH @-@ 46 Sea Knight helicopters each evacuated the embassy compound shortly after midnight on 6 January . The evacuees were transported to Muscat , Oman , where they disembarked on 11 January . In total , 281 diplomats and civilians from 30 countries were evacuated , including 12 heads of missions ( eight ambassadors and four chargés d 'affaires ) . "
 San Lorenzo Colossal Head 1 ( also known as San Lorenzo Monument 1 ) was lying facing upwards when excavated . The er,"oded surface of the head is covered with a thick layer of calcite. The head is 1.25 m high and 1.15 m wide. The eyes are 10 cm in diameter. The head is made of limestone.
The head was found in the central plaza of the San Lorenzo site. It was found in a pit, which was filled with a mixture of clay and sand. The head was lying on its back, with the face upwards. The head was found in a pit, which was filled with a mixture of clay and sand. The head was lying on its back","osion of a path passing on top of the monument uncovered its eye and led to the discovery of the Olmec site . Colossal Head 1 is 2 @.@ 84 metres ( 9 @.@ 3 ft ) high ; it measures 2 @.@ 11 metres ( 6 @.@ 9 ft ) wide and it weighs 25 @.@ 3 tons . The monument was discovered partially buried at the edge of a gully by Matthew Stirling in 1945 . When discovered it was lying on its back , looking upwards . It was associated with a large number of broken ceramic vessels and figurines . The majority of these ceramic remains have been dated to between 800 and 400 BC ; some pieces have been dated to the Villa Alta phase ( Late Classic period , 800 – 1000 AD ) . The headdress possesses a plain band that is tied at the back of the head . The upper portion of the headdress is decorated with a U @-@ shaped motif . This element descends across the front of the headdress , terminating on the forehead . On the front portion it is decorated with five semicircular motifs . The scalp piece does not meet the horizontal band , leaving a space between the two pieces . On each side of the face a strap descends from the headdress and passes in front of the ear . The forehead is wrinkled in a frown . The lips are slightly parted without revealing the teeth . The cheeks are pronounced and the ears are particularly well executed . The face is slightly asymmetric , which may be due to error on the part of the sculptors or may accurately reflect the physical features of the portrait 's subject . The head has been moved to the Museo de Antropología de Xalapa ( "" Anthropological Museum of Xalapa "" ) . "
" "" Where the Streets Have No Name "" is played at a tempo of 126 beats per minute . The introduction and outro are","played in the key of A minor , while the verses are played in the key of F major . The song is in common time and follows a chord progression of Am–G–F–E7–Am–G–F–E7–Am–G–F–E7–Am–G–F–E7–Am–G–F–E7–Am–G–F–E7–Am–G–F–E7–Am–G–F–E7–Am–G–F–E7–Am–G–F–E7–Am–G","played in a 3 / 4 time signature , while the remainder of the song is in a common 4 / 4 signature . The songs opens with an instrumental section , starting with chorale @-@ like sustained synthesiser notes . The guitar fades in after 42 seconds ; this part consists of a repeated "" chiming "" six @-@ note arpeggio . A "" dotted eighth "" delay effect is used to "" play "" each note in the arpeggio twice , thus creating a rich sound . The bass and drums enter at 1 : 10 . "
" In the 5th century the power of the city reached as far south as Copán , whose founder K 'inich Yax K 'uk","' Mo' was a vassal of Tikal.
The Maya civilization developed in an area in Central America that encompasses southeastern Mexico, all of Guatemala and Belize, and the western portions of Honduras and El Salvador. This region consists of the northern lowlands encompassing the Yucatán Peninsula, and the highlands of the Sierra Madre, running from the Mexican state of Chiapas, across southern Guatemala and onwards into El Salvador, and the southern lowlands of the Pacific littoral plain.
The Maya civilization","' Mo ' was clearly connected with Tikal . Copán itself was not in an ethnically Maya region and the founding of the Copán dynasty probably involved the direct intervention of Tikal . K 'inich Yax K 'uk ' Mo ' arrived in Copán in December 426 and bone analysis of his remains shows that he passed his childhood and youth at Tikal . An individual known as Ajaw K 'uk ' Mo ' ( lord K 'uk ' Mo ' ) is referred to in an early text at Tikal and may well be the same person . His tomb had Teotihuacan characteristics and he was depicted in later portraits dressed in the warrior garb of Teotihuacan . Hieroglyphic texts refer to him as "" Lord of the West "" , much like Siyah K ’ ak ’ . At the same time , in late 426 , Copán founded the nearby site of Quiriguá , possibly sponsored by Tikal itself . The founding of these two centers may have been part of an effort to impose Tikal 's authority upon the southeastern portion of the Maya region . The interaction between these sites and Tikal was intense over the next three centuries . "
" Churchill wrote an essay in September 2001 entitled On the Justice of Roosting Chickens . In it , he argued","that the 9/11 attacks were a consequence of the US government's support for Israel.
Churchill was fired from his job at the University of Colorado in 2007 after an investigation into his academic credentials.
Churchill's essay was published in the wake of the September 11 attacks. In it, he argued that the attacks were a consequence of the US government's support for Israel. He wrote that the attacks were a response to what he called ""ongoing Israeli genocidal settler colonialism"" of Palestine and the 1991 G","that the September 11 attacks were provoked by U.S. foreign policy . He compared the role of financial workers at the World Trade Center in "" ongoing genocidal American imperialism "" to the role played by Adolf Eichmann in organizing the Holocaust . In 2005 , this essay was widely publicized when Hamilton College invited Churchill to speak . This led to both condemnations of Churchill and counter @-@ accusations of McCarthyism by Churchill and supporters . Following the controversy , the University of Colorado interim Chancellor Phil DiStefano said , "" While Professor Churchill has the constitutional right to express his political views , his essay on 9 / 11 has outraged and appalled us and the general public . "" "
 The freeway portion of Route 29 ends at the intersection with Lee Avenue and it continues northwest along the Delaware River as a four,"-lane divided highway. The route passes through wooded areas with some homes and businesses, crossing into Lower Makefield Township. Here, the road becomes a three-lane road with a center left-turn lane and passes through wooded areas with some homes and businesses, crossing into Upper Makefield Township. The route becomes a two-lane undivided road and passes through wooded areas with some homes and businesses, crossing into Wrightstown Township. Here, the road becomes a three-lane road with a center left-turn lane and passes through wooded areas with some homes and businesses, crossing into","@-@ lane divided highway . The route meets the southern terminus of County Route 579 ( Sullivan Way ) . The median widens again and then narrows as the route meets the southern terminus of Route 175 , a former alignment of Route 29 that currently serves as a frontage road . Route 29 crosses into Ewing Township and becomes the Daniel Bray Highway . It passes under the West Trenton Railroad Bridge , which carries CSX and SEPTA ’ s West Trenton Line over the Delaware River . Route 29 intersects Route 175 again and then comes to a complex interchange with Interstate 95 , with the ramps within the median of Route 29 , just to the east of the Scudder Falls Bridge . "
" In the middle of September , the monsoon trough spawned a rapidly organizing disturbance east @-@ northeast of Luzon ,","Philippines . The disturbance was designated as Tropical Depression 23W by the Joint Typhoon Warning Center (JTWC) on September 16. The depression moved northwestward and intensified into Tropical Storm 23W on September 17. The storm continued to intensify and was named Ketsana by the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) on September 18. Ketsana continued to intensify and reached its peak intensity on September 21 with winds of 105 km","with weak wind shear and favorable conditions . On September 16 , the JMA classified it as a tropical depression , and the JTWC initiated advisories the next day . The system moved to the northwest due to the subtropical ridge to the northeast and later to the north . On September 18 , the JMA upgraded the depression to Tropical Storm Choi @-@ wan , the same day that PAGASA classified it as Tropical Storm Roskas . An eastward @-@ moving trough turned the storm to the northeast , bringing the track over Okinawa and Amami Ōshima on September 19 . Choi @-@ wan continued gradually intensifying , becoming a typhoon on September 20 to the southeast of Japan . That day , the JMA estimated peak winds of 130 km / h ( 80 mph ) , and the JTWC estimated peak 1 minute winds of 185 km / h ( 115 mph ) on September 21 , after Choi @-@ wan developed a well @-@ defined eye . The typhoon weakened due to increasing wind shear , deteriorating to severe tropical storm status on September 22 before JMA declared it extratropical on September 23 . The remnants of Choi @-@ wan continued to the northeast , exited the basin on September 24 , and eventually struck southern Alaska on September 25 . "
" During Hu 's lifetime , the Ming dynasty , which had ruled China for over 250 years , was overthrown and replaced","by the Qing dynasty . The Qing dynasty was founded by the Manchus , a people from the northeast of China . The Manchus were not Chinese , and they were not even related to the Mongols , who had ruled China before the Ming dynasty . The Manchus were a people who had lived in the northeast of China for many centuries , but they had never been powerful enough to rule China .
The Manchus were a people who had lived in the northeast of China for many centuries , but they had never been powerful enough to rule China .
The Manchus were a people who had lived","by China 's last imperial dynasty , the Qing . Following the fall of the capital Beijing in 1644 , remnants of the imperial family and a few ministers set up a Ming loyalist regime in Nanjing with Zhu Yousong on the throne as the Hongguang Emperor . Hu , who was noted for his seal @-@ carving and facility with seal script , created a seal for the new Emperor . The court offered him the position of Drafter for the Secretariat ( zhongshu sheren , 中書舍人 ) as a reward , but he did not accept the role ( although he did accord himself the title of zhongshu sheren in some of his subsequent personal seals ) . "
 The disintegration of the Pagan Empire was now complete . But the Mongols refused to fill in the power vacuum they had created . They,were content to rule the steppe and to raid the settled lands to the south . The Mongols were not interested in the cities of the Middle East or the Mediterranean . They were not interested in the gold and silver mines of the Balkans . They were not interested in the rich agricultural lands of the Middle East . They were not interested in the trade routes that connected the Middle East to the Mediterranean and Europe . They were not interested in the trade routes that connected the Middle East to India and China . They were not interested in the trade routes that connected the Middle East to Africa . They were not interested in,"would send no more expeditions to restore order . The emperor apparently had no interest in committing troops that would be required to pacify the fragmented country . Indeed , his real aim all along may have been "" to keep the entire region of Southeast Asia broken and fragmented . "" It would be another two years until one of Narathihapate 's sons , Kyawswa , emerged as king of Pagan in May 1289 . But the new "" king "" controlled just a small area around the capital , and had no real army . The real power in central Burma now rested with the three commander brothers . "
" However , in his first start of the playoffs , in Game 1 of the Division Series against the Cardinals , Kershaw became the","first pitcher in Major League history to strike out 12 batters and not allow a hit through seven innings.  He was removed from the game after seven innings, having thrown 104 pitches.  The Dodgers won the game 3–2.  In Game 4 of the series, Kershaw pitched seven innings, allowing one run on four hits and striking out six.  The Dodgers won the game 3–2, and the series 3–1.
In Game 1 of the NLCS against the Brewers , Kers","first pitcher in history to strike out 10 while allowing eight runs . He had cruised through the first six innings while allowing only two hits ( both solo homers ) and surrendered six runs in the seventh . He did tie Koufax for the only Dodgers pitchers with multiple double digit strikeout games in the playoffs . He was also the first pitcher in history to give up at least seven runs in back @-@ to @-@ back postseason starts ( his previous one was Game 6 of the 2013 National League Championship Series ) . Pitching on short rest in Game 4 , he would again be dominant , but again would take the loss after giving up a 3 @-@ run home run to Matt Adams in the 7th inning . It was the first home run Kershaw had allowed in his career to a left @-@ handed batter off his curveball . "
 The side left Christchurch and travelled north where they played Wairarapa in Masterton . The match was won 10 – ,"3.
 The side then travelled to Wellington where they played Wellington at Athletic Park. The match was won 10 – 3.
 The side then travelled to Palmerston North where they played Manawatu at Fitzherbert Park. The match was won 10 – 3.
 The side then travelled to Auckland where they played Auckland at Carlaw Park. The match was won 10 – 3.
 The side then travelled to Rotorua where they played Bay of Plenty at the Rotorua Showgrounds. The match was won","8 , and the next day they faced Wellington , who they also defeated . The fixture against Wellington was nearly abandoned because Scott and the Wellington Rugby Union could not agree on a venue ; the match went ahead only when the Wellington officials agreed to cede the Natives all profit from the match . After this the Natives travelled to Auckland where they played their last match , against the province on 24 August . The match was lost 7 – 2 after each team scored two tries each , but the Aucklanders kicked a drop @-@ goal and a conversion . The loss ended a remarkable run of matches – the Natives had a 31 @-@ game unbeaten streak in rugby matches that started with their victory over Widnes on 9 March ; the side won 30 , and drew one match between the defeats . "
