prompt,generated_woprompt,label_woprompt
"er i could come back .no , by all means , come in , dardan said .it seems we have no secrets here .hugh","es smiled and sat down on the couch .
i'm sorry, he said. i didn't mean to intrude .
dardan waved his hand . it's okay , he said .you're welcome any time .
thanks , hughes said .he looked around the room .so this is where you live?
yeah , dardan said .this is my home .
hughes nodded .i see , he said .
dardan looked at him .what do you see? he asked .
hughes shrugged .nothing much","stepped inside , doffing his hat , and introduced himself to dardan .um , missus howard he glanced at dardan again for a moment , but amiras husband was staring up at the ceiling and turning an alarming shade of red .hugh cleared his throat and went on .i was wondering thinking , i mean , about the bear .it came awful close , and another one could , i mean , it might come to the edge of the trees , which aint far from our house .i been clearing the trees meself , but its slow work for a man alone .i was wondering if maybe you could cut down some trees for us , clear them farther from the house ."
i will .the lightning was right above us .ramonia ran through the camp towards a small pass between two mountains .i kept up the best i,"could .we were in the middle of the pass when ramonia stopped and looked back at me .she said ""you can't go any further"" i asked her why not .she said ""because that is where i live"" she pointed to a cave on the side of the mountain .i told her i would be fine .she said ""no you won't"" i asked her why not .she said ""because i am going to kill you""
I'm sorry, but I don't think this story is very good. It's just too short and it doesn't have much detail.",could but stole glances at the tents to see what was happening .the army formed into a line .there were about fifty people in all .i looked up to the mountain they were facing and my heart dropped .there were so many people wearing blue running down the mountain that it looked like a tsunami coming to destroy everything .i ran a little faster .ramonia turned up the side of the mountain on the right .
it makes it easier to pull them away from one another .the specter is buried so deep within her that he has to shred her just to er,"ase the memory of him.
I'll be honest, I don't know what the hell this means, but it sounds cool.
It's a good thing you didn't ask me to explain it.","ase the last trace of the creature .then he leads her , broken and sobbing , after him into the light .when they are safe , he works on pulling the piece of her back together .he starts from her soul and works his way up .brick by brick , holding her together with his will alone when she would have fallen apart .his mind stretching for miles in every direction just to bring the parts of her that had wandered too far away back home where they belonged .to him it takes forever to rebuild her , but in actuality , the process only lasts a minute or two .he doesnt have to work nearly as long or as hard to make himself solid once again .if using his power was like breathing , stepping back into reality was like holding his ."
"a week of confinement under that hood had not dimmed his haughtiness .a light beard had begun to grow in , everywhere","but on the chin and upper lip.
the man was tall, with a long face and a high forehead. he wore a black suit and a white shirt open at the collar.
he was wearing a dark blue suit and a white shirt.
his hair was short and curly. he had a small moustache and a little beard.
he was wearing a grey suit and a white shirt.
he was wearing a dark blue suit and a white shirt. he had a small moustache and a little beard.
he was wearing a dark blue","except on the shiny patch on his cheek .paired scars .shed looked at hers again when a few days had passed .it did not look like his ; hers was a cut , not a burn , but it was an obvious vee-shaped mark that she would bear the rest of her life .his eyes lingered on it .she expected him to say something , to threaten her again and promise retribution , but after a few seconds he swung up onto his horse and rode away .hundreds of eyes watched him go .city folk had crowded onto the wall over the gate .when edon and his men disappeared behind a stand of trees , amira felt all those eyes fall to her ."
"adelines body was clearly visible from the corridor .liam stood by , dagger in hand , dripping blood .her power could not save","her now .
the witch had been defeated .
The witch is dead, long live the witch.
I’ll be back, I’m just going to the loo.","her , he growled .he lifted the dagger and pointed it at the men .their eyes widened in horror and confusion .and it will not save you .he took a step forward , his voice rising .tell them that she is dead .tell them !the two young men behind scar-cheek spun and fled on the instant ."
"our blacksmith , arliss , he challenged her , and she he just burst into flames .liam and katin exchanged a","look of horror.
""i'm sorry "" liam said to the girl "" i didn't know you were a witch ""
""it's okay "" she said "" i'm not a witch ""
""you're not ? "" liam asked confused .
""no "" she said "" i'm a dragon ""
""a dragon ! "" katin exclaimed .
""yes "" the girl said "" my name is sophie ""
""well, hello sophie "" liam said "" i'm liam and this is katina ""
""hi ""","look .amira ?he whispered .katin shrugged uncertainly .the goodwife wrung her hands and went on .anyhow , i couldnt let strangers walk into that without at least knowing about it .we pride ourselves on providing for travellers , in this town .or we did .shell likely let you be if you dont cross her or take her fancy , but them that do what does she look like ?"
"his smile was lopsided , you ever need anything else , you know where to find us .i laughed , ill remember that .by the time id","gotten back to my car i had a text from kate.
hey , hows it going ?
im good , just finished work , what about you ?
good , im at home , just chilling out .
ok , well im off now , see you later .
yeah , see you later , bye .
i drove home and went straight upstairs , i took a shower and changed into some comfy clothes , then i sat down on the sofa and turned on the tv , i flicked through the channels for a while until i found something worth watching , after a","made my way over to gabriel , he was staring at the agent with narrowed eyes and a curled lip .i patted his arm lightly as i passed and was rewarded when my touch dragged his attention away from the other man .i didnt know what it was about liam that had irritated him , and i was too tired to try and figure it out .we left the police department and headed to his car in companionable silence .it wasnt until id settled into the passenger seat of his red 2013 viper that he spoke .what happened ?i thought about lying , but figured the truth was my best bet .if anyone could keep me safe it was evans , even if the reason i was in danger was also his fault ."
she ignored it .instead she thought about trying to charm the wardens .it might make them easier to deal with .she let her face relax,"and smiled at them .
""I'll be fine, I promise."" She said. ""I just need a little time to get used to this place, that's all.""
She looked around the room again, noticing the beds in the corner. ""So... where do we sleep?""
""You can sleep on your bed, of course,"" he replied. ""The beds are for when you're sick or injured. You won't be using them unless you have to.""
He turned back to the door. ""Now, if you'll excuse me, I have other patients to","into a smile .maam , the young warden said , bowing slightly .i am warden mason iris , of the virtuous order of the wardens of aendavar .he tilted his head at the older warden , the one with dark hair who looked inexplicably angry .this is warden jack penrose .how do you do , amira said .she wondered if warden iris recognized her from the summer ball , but he gave no indication one way or the other ."
i think he knows as much about me as i do about him .i said .so this is yours .ludus said .just go in and,"have a look around .he said .and i did .
I'm not sure what to say. I've been here for 10 years, but I don't know if I can stay. I'm tired of the drama, the fighting, the bickering, the backstabbing, the lies, the rumors, the gossip, the hate, the jealousy, the envy, the pettiness, the immaturity, the hypocrisy, the cliques, the favoritism, the bias, the prejudice, the racism, the","you will figure out what to do on your own .i thanked them both and put my hand on the knob .just remember , mith said , your real adventure starts now .they walked away .i looked at the door .whatever was beyond it was my final destination , my deepest desire ."
i dont need to force you to grow upor to behave in a certain way .youll do that when it feels right .it used to be that,"the only people who had their own rooms were grown ups.but thats all changed now.and its a good thing too.because if theres one thing we know about kids,its that theyre different from grown ups.
i want you to have your own room because you deserve it.and because youre not like me or anyone else.youre you.and thats why you should have your own space.a place where you can do whatever you want.where you can listen to music as loud as you want and dance around naked if you feel like it.
i want you to have your own room so","it felt right so long as we were together , rose said softly through trembling lips as moisture overtook her eyes .we never even had to ask or explainwe just knew .benson said nothing .there was nothing to say .he too watched the unmoving moon that hovered above the water .i supposejust keep it simple , he attempted after roses tears had passed .a prank , i mean .the best trouble is usually caused by the simplest of devices ."
"but it wasnt my job to critique the mans temperament .though as far as first impressions went , i was unimpressed .who the","hell did he think he was ?
i had a job to do and that was all that mattered.
he was a client and i was his personal shopper .
i was there to help him find what he needed and nothing more .
i didnt need to like him or even be impressed by him .
i just needed to do my job and get paid .
and thats exactly what i intended to do .
so i ignored his rudeness and got on with my work .
i showed him around the store and helped him pick out some clothes .
he seemed to know what he wanted so i didnt have","hell are you ?i opened my mouth to respond , but he dismissed me by the simple expediency of turning his back on me .it doesnt matter .he spoke with his back to me as he worked to lock the door hed just come through .i dont really need your name .after all , we both know why youre here .finished , he stepped around me and walked deeper into the main part of his office .i pulled my gaze away from his bare feet slapping against the marble floor and tried to keep from curling my lip at his back ."
"you , a king ?the boy laughed benevolently .why not i the king and you my fairy advisor ?the girl considered this carefully .","i think that would be fine she said .
The boy was very happy to hear this and he began to tell her all about his plans for the kingdom. He told her how he wanted to build schools, hospitals and roads. He told her how he wanted to help the poor and the needy. He told her how he wanted to make sure everyone in the kingdom had enough food to eat and a roof over their heads. The girl listened intently and nodded her head in agreement. She thought it was a wonderful plan.
The boy continued to talk and the girl continued to listen. After a while the boy stopped","i should like to be an advisor to a king , she said thoughtfully .i think i should give very good counsel .such as how to tend the fairy woods , the chestnut boy teased , or make dew upon the leaves ?no , cried the girl , but i should call forth the powers of nature to rebuild our fallen kingdom , and wake the raging bull to our aid .the boy , who seemed inspired by these lofty goals , implored , but how would a fairy do all this ?theyre just little things made of forest magic ."
"and so he has , lorey said , holding out a mollifying hand .buti need him with me now .its selfish , perhaps",", but i cant help it .
I'm not sure what the point of this is. I don't think you can get a good idea of how a book is going to be from 10 pages, especially when they are taken out of context.
I have read the first two books in the series and enjoyed them both. The third one is on my TBR pile.
I've never heard of this author or these books, but I like the sound of them. Thanks for sharing!",", but youre dying , fenric observed without ceremony .were all dying , master lorey informed him tritely .fenrics brows descended until they were deeply knit .youre dying more ambitiously , fenric amended .whats happened ?a chest cold ?a condition ?lorey attempted to offer ."
"if he could perfect the use of the huntsmens device , then they would no longer have to worry about how they would get the weres they","hunted.
The hunters had been using a device that was a cross between a taser and a tranquilizer gun, it was designed to stun the were for a short time so that they could be captured and taken back to their lab for testing.
It was a very effective weapon, but it was also very dangerous as it could kill the were if used incorrectly.
So the hunters had to be very careful in its use, and this made them vulnerable to attack from the were.
But if the boy could perfect the device, then the hunters would not need to be so cautious","captured to cooperate with their demands .apparently weres were big on sound .it was how they communicated with one another , and in the case of the alphas , how they gave their will , or power , physical manifestation .elijah had heard stories in which a group of alphas could howl for a star and bring it crashing down from the heavens .according to legend , they could sing the sun to sleep , the dead to rise , the oceans to walk like giants , and storms to rage across the lands .he wasnt sure how much of the stories he actually believed , but figured that there must at least be a smidgen of truth to them .especially considering the amount of funding the division had received in order to capture the alphas of briarcliff .obviously the stories must not have been completely true if his superiors really believed that bulletproof glass was going to hold the infamous gabriel evans .but elijah supposed thats where the device came in .when the facility was locked down at night , it was set to play random notes if any of the weres stepped from their cells ."
"in a final , mighty clash , the plant spirits were subdued once more .the earth opened to bind their legs into the depths .the","ir arms were bound by the sky and their mouths sealed with the sun.
but the plants still grew . they grew from the ground , from the trees , from the water and the air . they grew in the hearts of men and women . they grew in the minds of children . they grew in the dreams of animals .
and so the plants are free .","god of illiamna repeated his curse of two thousand years upon his enemies , vowing that he would keep a more careful eye on the tree spirits when next they awoke and crawled .that , reader , was two thousand years ago .you , human , must now be careful when entering a vast forest of the gathered trees .be always listening for a murmur in the breeze .* * * * * crickets mind roused itself from sleep with a gentle post-nap languor .he let out a delicious yawn and stretched his arms , feeling rested and powerful .it seemed to him that everything would soon begin going his way .auk would take a little convincing , he knew , though he thought he might already have the ill-suited second on the run ."
"id be delighted , he said .he had no fancier clothes with him than what he wore , so he fetched his horse from the in","and rode to the palace .
The king was very pleased to see him , and asked him if he would like to stay for a few days .
"" I'll stay as long as you want me "" said the prince .
The next day the king took him out hunting . The prince shot an elk and a deer . He also killed a fox and a hare .
"" You are a good hunter "" said the king .
"" I am not a bad one "" answered the prince .
That evening the king gave a great feast in honour of the young man . All the ladies at court","ns stable and they set off .the malthouse was named raphesons , and like most , it allowed men only .gennevan said almost as soon as they were seated that theyd be seeking feminine diversions later in the evening .dardan smiled tightly at this , and said nothing about it .for a while the four lords and three valai chatted about nothing in particular .gennevan must have instructed his brother and lord mikan not to bother dardan about his doings ; instead they mostly spoke about other lords and barons who resided in or near the city .dardan , not being particularly familiar with any of them , mostly listened , but gennevan made an effort to include him in the conversation .after a few cups of ale , gennevan cleared his throat and nudged dardan , then led him away from their own table over to an empty one by the window .mother has agreed to see you , he said ."
i made out a slimy trail to the house .it curved and wound through the pools of water .i knelt down at the,"door and knocked on it.
""come in!"" said a voice from inside.
i opened the door and stepped into the room.
the man was sitting in a chair by the fireplace, reading a book. he looked up when i came in.
""hello,"" he said. ""you must be james.""
""yes,"" i said. ""and you're mr. bunting?""
he nodded his head. ""that's right. please sit down.""
i sat down in a chair across from him.
""so how are you liking your new home so far","first pool and studied the surface of the water .the light around wasnt strong enough for me to see down into it .i straightened up and continued .as i approached the house i had my first coherent thought that would stick in my mind .how was i to get in ?i thought about walking right in , but i knew that was wrong .instead i chose to knock at the front door .i could hear movement inside ."
you have to call for the hunt .the wild hunt .oh god .i spoke without thinking .but you cant .theyll i no longer,"know what to do.
I'll be there, I'm just not sure when.","recognize them as leaders of the hunt , he told me , voice soothing .and neither do the others .if we called a hunt together in this world , we would be operating under our own authority .isnt that just as dangerous ?i whispered , and he nodded ."
"gabriel asked , voice lowering .his question brought marcus to a standstill , and i froze as the other man inhaled deeply",".
""i'm not sure that's any of your business, ""marcus said, his tone clipped .
gabriel shrugged . ""i just thought you might want to know that i've been watching you for a while now.""
""watching me?"" marcus repeated, his eyes narrowing.
""yes,"" gabriel said, his gaze flickering toward me before returning to marcus. ""you're an interesting guy, and i was curious about you.""
""and what have you learned?"" marcus demanded, taking a step forward.
g",".yes .the words were a growl , a hungry little rumble , as if hed caught a whiff of his favorite meal on the air .my nails bit into my palms and i held my breath .they might have gone on standing there for an eternity , both eerily still , bodies tense , if the emergency lights for the fire alarm hadnt begun to flash .they blinked once , twice , three times .blood-red eyes in the corner of the room .the flash was enough to drag marcus , at least , from whatever it was that theyd scented in the room .shit ."
"this annoyed mason further , and he puffed out his chest for the introduction .mason iris , warden of aendav","ar.
""I'll be sure to keep that in mind, Warden Iris.""
Mason nodded at the man, then turned back to the group. ""Now, as you all know, we are here to discuss the recent events in Aendavar. The attack on the city was unprecedented, and it is my belief that the perpetrators were working with the help of someone from within our ranks. We have already taken steps to ensure that such an event will not happen again, but that does not mean that we can let our guard down. I want each and every one of you","ar .aspect of despair , he added , daring penrose to make some crack about his choice of aspect .penrose said nothing , his dark eyes boring into mason , so mason went on .his majesty requests your presence .he spun on his heel and strode off through the halls .penrose was famous among wardensor rather , notorious .rumor said hed become a warden under suspicious circumstancesfleeing some crime in the southwest , supposedlyand he had not endeared himself to other wardens with his brusque attitude and suspicious nature .but he was also famed for his relentlessness , which had been put to great use in hunting down bandits and criminals .some said he was a shade too relentless ."
"they were always going on about how you were trying to make a statement with your little explosion , but they never explained exactly what that statement was .the","only thing i could think of is that it was a statement against the war in vietnam .
I'm not sure if I agree with this. The 60s and 70s were a time when people were questioning authority, and the government was doing some pretty shady things (Vietnam, Watergate, etc.). I don't know if the Weathermen were right or wrong, but I do think they had good intentions.
I think the Weather Underground was a group of idealistic young people who wanted to change the world for the better, and thought that violence was the","smile id been maintaining became just a tad more forced , so i finally gave it up as a lost cause .im no revolutionary , ms. dawson .then what , pray tell , are you ?i sighed .some people called me a hero , but that percentage was small .the rest of the city thought i was either a dumb schmuck whod been at the wrong place at the wrong time , or a co-conspirator .that really depends on who you ask .im asking you .there was no amusement in lynette dawsons voice ."
"support from an unexpected source .marcus sounded more exasperated than understanding , however .we have other things to do today .liam was","a little surprised at the response .he had expected marcus to be a little more sympathetic .i know but this is important .
the two of them were in liams office and he was trying to explain why he needed marcus to help him with something that wasnt part of their normal routine .marcus was not impressed .youre asking me to go out on a limb for you again ? .liam sighed .yes .but i need your help .
marcus shook his head .no .not again .i cant afford to lose my job .liam looked at him .what are you talking","quiet for what felt like forever , before i finally heard him sigh in agreement .my muscles relaxed .fine , he said , i learned what i came here to learn .he crouched down beside us and his voice lowered .i dont know why he bothered whispering , everyone in the room could hear him just fine .ill be back for you though , he told gabriel .i felt him tense against me and my nails dug into his back as if i could pull him even closer than he already was ."
the air was still ; she could hear him breathing under the sack .she went up on tiptoes and whispered to him .the city,"is asleep ,you can come out now.
he did not move, so she took a deep breath and pulled the sack off his head . he blinked in the light of the candle and looked around .
""where am i ? "" he asked .
""in my house "" said the little girl .
""who are you ? "" he asked .
""i'm the one who brought you here "" she replied .
""why did you bring me here ? "" he asked .
""because i wanted to see you "" she answered .
""what do you want to see me for ?","might burn , but you would certainly die .she felt him turn a little , and saw his silver light flash by as he did .he grunted , unable to speak behind the gag .amira reached up under the sack and loosened the cloth .go , he shouted .return to callaston .it took two days for the army to completely withdraw .they had to collect all their living and their dead , and deal with roving parties of townsfolk who , on a few occasions , started fights with the royal soldiers ."
"do you accept your place as my mate ?in the back of the crowd , i saw agent liam talking to the woman i recognized as jessica",".
I'll be there, I said, and then I was gone.","pearson , the huntsmen ringleader and i made a terrible realization .the werewolf hunters and the government were working together , and marcus had used my footage to lead them both to the pack and to gabriel .that knowledge brought me down to earth as nothing else could have .when i was silent for too long he shook me , nails digging into skin while men and women in army fatigues surrounded us and attempted to pull us apart .do you accept ?phaedra , he breathed , pressing me close , i cant do anything for you if you dont .i cant keep you safe .not against this .i accept , i sobbed as the soldiers finally managed to rip him away from me ."
ripping things apart was much more fun than talking business .* * * * elijah walker had been working with the paranormal division of,"the fbi for a little over two years. he’d started out as an agent, but his specialty in computer forensics and hacking made him a valuable asset to the team.
he’d been recruited by jacob mcginnis, who was now his boss. jacob had been a field agent at the time, but after a few months of working together, he’d been promoted to head of the p-division.
elijah liked jacob. he was a good guy, and he was fair. he also didn’t take any sh","the fbi for only two months before he was relocated to briarcliff .he hadnt expected to be using the training hed received from quantico for security detail , but he was determined to make the best of it .for almost a year hed studied all he could about werewolves , vampires , selkies , and banshees .hed perfected his skills as a sharpshooter and had practiced enough hand to hand combat to be considered the top of his class .despite his qualifications , he and the other agents had been overlooked in favor of the huntsmen who had been partnering with the feds to corral the paranormals in briarcliff .at least , that had been the case before the huntsmen had all been executed .according to agent benson , the huntsmen had different goals than the fbi .theyd wanted to kill supernaturals , while the government wanted to capture them .that they could use the deaths of the group for the benefit of the government had just been a bonus ."
"elland had a number of excellent malthouses , so shed been informed , including a few public houses , but liam had not shown much interest in","them .
elland was the home of john smiths brewery and they were still producing beer there , although it was now owned by kimberley clark who also produced toilet rolls and other paper products .
liam had visited the brewery on a previous visit to elland and he had found that the brewery tour was very interesting , especially as you got to sample some of their beers at the end of the tour .
the brewery was situated just off the main road through elland and was easy to find .
there was a large car park outside","them .what is it ?he said , gazing down at her .katin opened her mouth to speak , to agree to marry him , but her lips felt dry .she licked them .it should be easy to say it ; shed convinced herself , hadnt she ?and then a voice said , you dont deserve this .what use are you ?instead she grabbed liams head and pulled him down into a kiss .i want you , she breathed into his ear ."
he continued .what i mean to say is you are a character .when you started out on that cliff you were just coming into existence as an idea,"in my head. and now you have become a real person with your own thoughts and feelings and ideas about the world.
i am not sure if i should be proud of this or ashamed.
but i do know one thing for certain.
you are a character and i am a writer.
and we will never be able to escape each other.",.a man named lawrence foster brickem thought you up .he gave you his face and his name and set you on your way .you are the embodiment of a story .all of us are .we are all stories that originated in peoples minds and are now in a limbo of sorts .our stories have been completed one way or another and we wait until the world is ready for us .we have it the best .
"i nodded , expecting to be asked to lead the army again .the king looked to a young woman sitting beside him .she looked to be in her","early twenties and was dressed in a long white dress .
""i have chosen my daughter as your queen "" he said .
""but father "" she protested .
""you will do as you are told "" he snapped at her .
""yes father "" she replied .
""now go and get ready for the wedding "" he ordered .
""yes father "" she replied and left the room .
""so now that is settled "" he said turning back to me .
""what about the army ? "" i asked .
""you can take it with you "" he replied .
""and","early twenties like me .she had brown hair that hung in a mess down to her shoulders and bright blue eyes .now ramonia , i want you to go with this fellow here .she shook her head violently .stop it .hes smarter than all of us put together .he will keep you safe .by the end of today you might be the only one from my kingdom left ."
"it talks .hed never met a talking specter .even when hed hunted with the sidhe , the specters in their party had never","spoken.
The specter was a tall, thin man dressed in a black suit and tie. He wore a white shirt that was so starched it looked like it could cut glass. His hair was slicked back and his face was pale. The only color on him was the red of his lips and the dark circles under his eyes.
He smiled at her, revealing two rows of sharp teeth.
“I’ve been waiting for you, Ms. McMann,” he said.
His voice was deep and smooth, but there was something about it that made her skin crawl.","spoken .it made the creature less alien to know that it understood the human tongue .jeffery , he said after a moment , take point with our little friend here .hernandez , tony , and quentin ?watch our rear .jeffery wasnt the only one who sent him a look of doubt before following his instructions .leo knew what he was planning was insane , but figured that he could handle the specter if the creature suddenly turned on him and his men .in the meantime , they now had some much needed help to bring back gabriel ."
"all eyes turned to the wagon owner , unruffled in an emerald silk vest .he looked perplexed .me ?thats","a new one .
the wagon masters face was red with anger . he had been insulted and his honor demanded satisfaction .
i have no quarrel with you sir . i am just passing through .
you are a liar ! you are a thief ! you stole my gold !
i did not steal your gold . i found it on the ground .
you are a liar ! you are a thief ! you stole my gold ! you must pay for what you have done !
i will not fight you . i do not want to hurt you .
you are a coward","ridiculous , he said calmly .master coalridge looked less certain now , his eyes darting between liam and cameron , who stepped forward through the crowd .cameron , lad .this isnt true , is it ?coalridge growled .of course not .forgive me , but everyone knows janice is yours ."
"not just knights , but wardens of aendavar .what are they doing here ?she looked again as they went by , and realized","that the one in the middle was wearing a cloak with a symbol on it she recognized.
""I'm sorry, I don't know what you mean."" She said, looking at him. ""What is a warden?""
""A warden is someone who has been chosen to protect AenDavar from those who would do harm to it. They have special powers and abilities that allow them to do this."" He explained. ""The wardens are led by the Wardens of AenDavar, who are the most powerful of all the wardens. The wardens","that shed seen one of them before .the one shed taken to be older , with white hair , was on closer inspection clearly the younger of the two .she couldnt remember his name , but she knew where theyd met : in the grand ballroom of elibarran , at the royal summer ball .hed paid little attention to her at the time , just about the only man at the ball who had done so .that she remembered .the party rode past her to the town square .she knew it couldnt be safe to gain their attention , but her feet carried her after them anyway .by the time she got there , theyd all dismounted , the rank and file seeing to their horses while the two wardens strode over to the magistrates office ."
"i spent six years at university , ill have you know , under the most respected tutelage .having struck upon a vein of inspiration",", i set to work on my magnum opus.
i was in the middle of writing it when i realized that i had forgotten to put any words in it.
I'm not sure if I should be offended or not.",", she continued , i so impressed all my teachers that they gave me a special name .surely youve heard of it .not i , said mr. potts .he threw a sideways glance at his wife , as though ashamed to be proven ignorant in front of her .i dont reckon weve heard any such things here .i sure would like to know of it , though .be silent .have i given you permission to speak ?rose said , trying to play to the mans insecurity ."
