prompt,generated_woprompt,label_woprompt
" In 1986 , Churchill wrote an essay titled Pacifism as Pathology : Notes on an American Pseudopraxis critic","izing the United States ' refusal to support Britain in World War I . This was followed in 1990 by his book On the Sinews of Peace, which is a re-edition of the first two of the nine wartime speeches known as The Second World War with new prefaces. In these pieces Churchill lays out his case that appeasement would have led to the loss of all the United States had won in World War I and World War II would have ensued regardless. In his final years Churchill also published two more volumes of his History of the Second World War (","izing pacifist politics within the U.S. left as being hypocritical , de facto racist and ineffectual . In 1998 , Arbeiter Ring Publishing published the essay in a book entitled Pacifism as Pathology : Reflections on the Role of Armed Struggle in North America and listing Ward Churchill as the author . The book included a preface by Ed Mead , a new introduction to the essay by Churchill and a commentary by Mike Ryan . The book sparked much debate in leftist circles and inspired more aggressive tactics within the anti @-@ globalization movement in the following few years . "
" Both the Provisional and Official IRA stepped up attacks after Bloody Sunday , with the tacit support of the residents . Local feelings changed","in January 1972 when a group of people including two off-duty RUC officers were murdered in an IRA attack. There was also a series of IRA bombings of public buildings. In February, a loyalist group calling itself the Ulster Constitution Club (UCC) was set up. This group had been responsible for several arson attacks in Derry but they escalated to a series of shootings of civilians. The first victims were two young Catholics who had been out together; one was wounded but survived. The UCC then shot two other people.",", however , with the killing of Ranger William Best by the Official IRA . Best was a 19 @-@ year @-@ old local man who was home on leave from the British Army at his parents ' house in the Creggan . He was abducted , interrogated and shot . The following day 500 women marched to the Republican Club offices in protest . Nine days later , on 29 May , the Official IRA declared a ceasefire . The Provisional IRA initially stated that they would not follow suit , but after informal approaches to the British Government they announced a ceasefire from 26 June . Martin McGuinness was the Derry representative in a party of senior Provisionals who travelled to London for talks with William Whitelaw , the Secretary of State for Northern Ireland . The talks were not resumed after the ending of the truce following a violent confrontation in Belfast when troops prevented Catholic families from taking over houses in the Lenadoon estate . "
" Throughout January 17 the tropical storm would again oscillate in strength , resulting in a brief downgrade by the JTWC to tropical de","pression intensity . The cyclone then re-strengthened, with the JTWC once more issuing a Tropical Cyclone Formation Alert. During January 19 the cyclone underwent an extratropical transition as the circulation center of the system moved closer to the south of a subtropical ridge to its west . As the cyclone completed this extratropical transition it had maximum sustained winds of 40 mph (65 km/h) with the system located at 0°N, 111°W . The cyclone subsequently tracked to the","pression intensity . However , an increase in deep convection resulted in its reclassification as a tropical storm at 1800 UTC that day , followed by the JMA upgrading the system to tropical storm intensity at 1200 UTC on January 18 . As such , the storm received the name Yanyan . At roughly the same time , the tropical cyclone began to stall east of the Mariana Islands and curve sharply northeastward . Whilst the JTWC indicated that Yanyan peaked in strength late on January 18 with 1 @-@ minute sustained winds of 60 km / h ( 37 mph ) , the JMA considered the system to have maintained the same intensity throughout its stint as a tropical storm . Steered by the same nearby subtropical ridge , Yanyan would continue to track towards the northeast into a less favorable tropical cyclone environment . The JMA downgraded Yanyan to tropical depression at 1200 UTC on January 20 before the storm transitioned into an extratropical cyclone as its low @-@ level circulation center decoupled from the primary mass of convection due to strong wind shear . At 0000 UTC , both the JTWC and JMA discontinued the monitoring of Yanyan . "
" Earlier in the morning Dupont had proceeded with his column south and east along the river , from Marbach , according to instructions . Even before the","two forces met they had been under enemy artillery fire. As the Prussians moved west of Marbach, a cannonade was opened up. This caused them to move closer together so that when they did finally come face-to-face it was almost hand to hand. The French cavalry made an attempt to charge but were halted by a small ravine . As the infantry clashed , a second line was sent out. This too was halted . Finally , a third line of the French infantry charged forward . This one broke through and pushed the Prussian lines back , causing the Prussi","arrival of Mortier 's courier , he heard the sound of artillery in the distance and sent riders ahead to discover the cause . They came back to report that a Russian column ( Dokhturov 's ) was descending from the mountains to take the road to Dürenstein . Realizing this would separate him from the forward division , Dupont hustled his troops toward the sound of battle and deployed them to take the Russians in the flank . The French assault , heralded by cannon fire , caused Dokhturov 's troops to turn their attention from Gazan 's beleaguered force to face these new assailants . Although superior in numbers , Dokhturov 's column had no supporting artillery , and the narrow space prevented them from taking advantage of their size . It was Dokhturov 's turn to face attackers at his front and rear , until the arrival of Schmitt 's column , which had wended its way through the mountains in the west . "
 Production of the tank was delayed by a number of factors . The War Office put their order on hold in a post @-@ Battle of France decision,". In any event it is quite possible that they would not have been ready until the second half of 1940, which is when the first Churchills actually were completed. The turret would have had a different arrangement than in later years and may well not have been so roomy. The engine would also have been an older version than later production Marks. The tracks would also be of an older version than later Marks. I suspect that the armor would be lighter as well. In the event the turret would be rebuilt with a new arrangement to incorporate a more effective main armament. This was","to focus military production on infantry and cruiser tanks , due to the poor performance of British light tanks during that battle . Due to the shortage of more suitable tanks , light tanks that were not designed for use against German armour , were nevertheless deployed against them ; the resulting high casualties led the War Office to re @-@ evaluate the suitability of the light tank design . The pre @-@ war role of the light tank , that of reconnaissance , meanwhile had been found to be better suited to scout cars that used smaller crews and had better cross @-@ country abilities . Further delays were caused by the bombing raids of the Luftwaffe during May 1941 against the factories where the tanks were assembled . "
" On the morning of 5 January , a 60 @-@ person Marine and Navy SEAL security detail was dispatched from Guam ab","oard two V-22 Osprey aircraft. The Marines had been in training in Australia since December . 41 The first group, led by Lt. Col. R. J. ""Snake"" Eversoll, flew to Dili. The second group, led by Lt. Col. Dave Huff, landed in East Timor that afternoon. 42  Eversoll's men took over security of the United States embassy. Huff's group moved into Dili. The two groups remained there until February when they returned to Guam. 43","oard two CH @-@ 53E Super Stallion helicopters to secure the embassy and prepare for the main evacuation . The two helicopters returned to Guam with the first 61 evacuees . Throughout the day , foreign diplomats and civilians sought refuge at the embassy . Four waves of five CH @-@ 46 Sea Knight helicopters each evacuated the embassy compound shortly after midnight on 6 January . The evacuees were transported to Muscat , Oman , where they disembarked on 11 January . In total , 281 diplomats and civilians from 30 countries were evacuated , including 12 heads of missions ( eight ambassadors and four chargés d 'affaires ) . "
 San Lorenzo Colossal Head 1 ( also known as San Lorenzo Monument 1 ) was lying facing upwards when excavated . The er,osion is only in the top of the face. This colossal head is one of a group of sculptures that decorated a building of which the platform foundations can be seen to the west of this sculpture. This was an important ceremonial center where the rulers were buried. This was one of the most important buildings of this city and it had many important buildings nearby. There are two other colossal heads here which have been named San Lorenzo Colossal Heads 2 and 3 . There are also two small sculptures which may be part of a throne here which have been named San Lorenzo,"osion of a path passing on top of the monument uncovered its eye and led to the discovery of the Olmec site . Colossal Head 1 is 2 @.@ 84 metres ( 9 @.@ 3 ft ) high ; it measures 2 @.@ 11 metres ( 6 @.@ 9 ft ) wide and it weighs 25 @.@ 3 tons . The monument was discovered partially buried at the edge of a gully by Matthew Stirling in 1945 . When discovered it was lying on its back , looking upwards . It was associated with a large number of broken ceramic vessels and figurines . The majority of these ceramic remains have been dated to between 800 and 400 BC ; some pieces have been dated to the Villa Alta phase ( Late Classic period , 800 – 1000 AD ) . The headdress possesses a plain band that is tied at the back of the head . The upper portion of the headdress is decorated with a U @-@ shaped motif . This element descends across the front of the headdress , terminating on the forehead . On the front portion it is decorated with five semicircular motifs . The scalp piece does not meet the horizontal band , leaving a space between the two pieces . On each side of the face a strap descends from the headdress and passes in front of the ear . The forehead is wrinkled in a frown . The lips are slightly parted without revealing the teeth . The cheeks are pronounced and the ears are particularly well executed . The face is slightly asymmetric , which may be due to error on the part of the sculptors or may accurately reflect the physical features of the portrait 's subject . The head has been moved to the Museo de Antropología de Xalapa ( "" Anthropological Museum of Xalapa "" ) . "
" "" Where the Streets Have No Name "" is played at a tempo of 126 beats per minute . The introduction and outro are","both played at a tempo of 104 bpm. The first chord in the song is E , followed by Dsus4 (x0000) , then Asus4 (x00000) , which is followed by Em9 (000000) , the same chord that opens "" I Will Follow "" (played in the key of E instead of E major in this case) , followed by another E . This progression is the same one that was played during "" In God's Country "" 's outro . The second verse begins with E5","played in a 3 / 4 time signature , while the remainder of the song is in a common 4 / 4 signature . The songs opens with an instrumental section , starting with chorale @-@ like sustained synthesiser notes . The guitar fades in after 42 seconds ; this part consists of a repeated "" chiming "" six @-@ note arpeggio . A "" dotted eighth "" delay effect is used to "" play "" each note in the arpeggio twice , thus creating a rich sound . The bass and drums enter at 1 : 10 . "
" In the 5th century the power of the city reached as far south as Copán , whose founder K 'inich Yax K 'uk","' Mo ' (426-435) is known to have been a Teotihuacano. This was followed in 490 by a conquest of Tikal which had been under the sway of Calakmul . After the fall of Teotihuacan the Classic Maya world entered a long and complex period of change. The political center moved south to Calakmul which remained an important power until its abandonment in the late 9th century, when its place in the central lowlands was taken by Dos Pilas which also rose to power during this time. In the","' Mo ' was clearly connected with Tikal . Copán itself was not in an ethnically Maya region and the founding of the Copán dynasty probably involved the direct intervention of Tikal . K 'inich Yax K 'uk ' Mo ' arrived in Copán in December 426 and bone analysis of his remains shows that he passed his childhood and youth at Tikal . An individual known as Ajaw K 'uk ' Mo ' ( lord K 'uk ' Mo ' ) is referred to in an early text at Tikal and may well be the same person . His tomb had Teotihuacan characteristics and he was depicted in later portraits dressed in the warrior garb of Teotihuacan . Hieroglyphic texts refer to him as "" Lord of the West "" , much like Siyah K ’ ak ’ . At the same time , in late 426 , Copán founded the nearby site of Quiriguá , possibly sponsored by Tikal itself . The founding of these two centers may have been part of an effort to impose Tikal 's authority upon the southeastern portion of the Maya region . The interaction between these sites and Tikal was intense over the next three centuries . "
" Churchill wrote an essay in September 2001 entitled On the Justice of Roosting Chickens . In it , he argued","that the United States had been harassed for years by terrorist organizations like Al-Qaeda and that its own foreign policy was one of ""roasting the world with a hot iron."" The U.S. had supported Saddam Hussein when it was in his interest to do so and then condemned him as a brutal dictator once his usefulness had expired. This is why Churchill said that the World Trade Center towers were destroyed ""in a completely rational act of political warfare"" (49). The United States had also been attacking civilians in Iraq through its support","that the September 11 attacks were provoked by U.S. foreign policy . He compared the role of financial workers at the World Trade Center in "" ongoing genocidal American imperialism "" to the role played by Adolf Eichmann in organizing the Holocaust . In 2005 , this essay was widely publicized when Hamilton College invited Churchill to speak . This led to both condemnations of Churchill and counter @-@ accusations of McCarthyism by Churchill and supporters . Following the controversy , the University of Colorado interim Chancellor Phil DiStefano said , "" While Professor Churchill has the constitutional right to express his political views , his essay on 9 / 11 has outraged and appalled us and the general public . "" "
 The freeway portion of Route 29 ends at the intersection with Lee Avenue and it continues northwest along the Delaware River as a four,"-lane city street. This is where I would have to get off to continue to New York, which was what I wanted. I had been up in that part of Pennsylvania before but only once or twice. I didn't have any friends up there so I wasn't all that interested in seeing the town again. I had come up this way when I went to New York the time before to see if I could get work with one of the small magazines that were having a good year then. I got the work all right, but I didn't like what they did to the story after they published it. I","@-@ lane divided highway . The route meets the southern terminus of County Route 579 ( Sullivan Way ) . The median widens again and then narrows as the route meets the southern terminus of Route 175 , a former alignment of Route 29 that currently serves as a frontage road . Route 29 crosses into Ewing Township and becomes the Daniel Bray Highway . It passes under the West Trenton Railroad Bridge , which carries CSX and SEPTA ’ s West Trenton Line over the Delaware River . Route 29 intersects Route 175 again and then comes to a complex interchange with Interstate 95 , with the ramps within the median of Route 29 , just to the east of the Scudder Falls Bridge . "
" In the middle of September , the monsoon trough spawned a rapidly organizing disturbance east @-@ northeast of Luzon ,","which tracked west-northwest and intensified to tropical storm intensity . The cyclone then started a more west-southwesterly track as the ridge over the Philippine Sea strengthened. As the cyclone moved closer to the coast , its center started to take a more southwesterly track, due to an approaching short-wave trough that had been located near Guam. This caused the system to curve more to the west . On October 4 , the cyclone made landfall in Hainan . After the cyclone made landfall , it reorganized , and was named Soud","with weak wind shear and favorable conditions . On September 16 , the JMA classified it as a tropical depression , and the JTWC initiated advisories the next day . The system moved to the northwest due to the subtropical ridge to the northeast and later to the north . On September 18 , the JMA upgraded the depression to Tropical Storm Choi @-@ wan , the same day that PAGASA classified it as Tropical Storm Roskas . An eastward @-@ moving trough turned the storm to the northeast , bringing the track over Okinawa and Amami Ōshima on September 19 . Choi @-@ wan continued gradually intensifying , becoming a typhoon on September 20 to the southeast of Japan . That day , the JMA estimated peak winds of 130 km / h ( 80 mph ) , and the JTWC estimated peak 1 minute winds of 185 km / h ( 115 mph ) on September 21 , after Choi @-@ wan developed a well @-@ defined eye . The typhoon weakened due to increasing wind shear , deteriorating to severe tropical storm status on September 22 before JMA declared it extratropical on September 23 . The remnants of Choi @-@ wan continued to the northeast , exited the basin on September 24 , and eventually struck southern Alaska on September 25 . "
" During Hu 's lifetime , the Ming dynasty , which had ruled China for over 250 years , was overthrown and replaced","by the short-lived Manchu-led Qing dynasty. In his own life , the Chinese political world underwent two major upheavals . The first , in 1644 , brought to an end the Ming dynasty and led to a new political dispensation that would rule the country until the fall of the Qing in 1911-1912 . The second upheaval , in the late 1930s , ushered in a new political dispensation , which is the People's Republic of China . In between , there","by China 's last imperial dynasty , the Qing . Following the fall of the capital Beijing in 1644 , remnants of the imperial family and a few ministers set up a Ming loyalist regime in Nanjing with Zhu Yousong on the throne as the Hongguang Emperor . Hu , who was noted for his seal @-@ carving and facility with seal script , created a seal for the new Emperor . The court offered him the position of Drafter for the Secretariat ( zhongshu sheren , 中書舍人 ) as a reward , but he did not accept the role ( although he did accord himself the title of zhongshu sheren in some of his subsequent personal seals ) . "
 The disintegration of the Pagan Empire was now complete . But the Mongols refused to fill in the power vacuum they had created . They,"remained a vast but amorphous and anarchic army. In the years that followed they would be led by no more than two great khans (emperors) , who could not hold them together . In the year 1204 a group of them made a second invasion of Khorasan . This was led by Jebe . It is said that his forces consisted of 6000 soldiers . After the victory over the Ismā'īlīs they pushed south , where they destroyed a small Sunnī city named Nishapur . From there they moved west , pl","would send no more expeditions to restore order . The emperor apparently had no interest in committing troops that would be required to pacify the fragmented country . Indeed , his real aim all along may have been "" to keep the entire region of Southeast Asia broken and fragmented . "" It would be another two years until one of Narathihapate 's sons , Kyawswa , emerged as king of Pagan in May 1289 . But the new "" king "" controlled just a small area around the capital , and had no real army . The real power in central Burma now rested with the three commander brothers . "
" However , in his first start of the playoffs , in Game 1 of the Division Series against the Cardinals , Kershaw became the","first pitcher to pitch a shutout with ten or more strikeouts and no walks since Dave McNally did so for the 1969 Baltimore Orioles .  In that series , the Dodgers would be eliminated by the Cardinals in seven games.  After the season , the Dodgers announced they had extended his contract through the 2014 season, with an option for the 2015 season .  This made him one of the highest-paid pitchers in the major leagues .  The deal is reportedly worth $110 million over the first three","first pitcher in history to strike out 10 while allowing eight runs . He had cruised through the first six innings while allowing only two hits ( both solo homers ) and surrendered six runs in the seventh . He did tie Koufax for the only Dodgers pitchers with multiple double digit strikeout games in the playoffs . He was also the first pitcher in history to give up at least seven runs in back @-@ to @-@ back postseason starts ( his previous one was Game 6 of the 2013 National League Championship Series ) . Pitching on short rest in Game 4 , he would again be dominant , but again would take the loss after giving up a 3 @-@ run home run to Matt Adams in the 7th inning . It was the first home run Kershaw had allowed in his career to a left @-@ handed batter off his curveball . "
 The side left Christchurch and travelled north where they played Wairarapa in Masterton . The match was won 10 – ,"4 by Christchurch. The side then moved onto play Hastings , this game was a close one but Christchurch were victorious, the final score being 9 – 6 to Christchurch. After the two wins Christchurch had two days of practice before facing Marlborough. This was another tightly contested game that went all the way to a replay. In the first game Christchurch led by three at the break but in the second game Marlborough lead by two. However Christchurch prevailed in the replay by five wickets. The fourth game in a row","8 , and the next day they faced Wellington , who they also defeated . The fixture against Wellington was nearly abandoned because Scott and the Wellington Rugby Union could not agree on a venue ; the match went ahead only when the Wellington officials agreed to cede the Natives all profit from the match . After this the Natives travelled to Auckland where they played their last match , against the province on 24 August . The match was lost 7 – 2 after each team scored two tries each , but the Aucklanders kicked a drop @-@ goal and a conversion . The loss ended a remarkable run of matches – the Natives had a 31 @-@ game unbeaten streak in rugby matches that started with their victory over Widnes on 9 March ; the side won 30 , and drew one match between the defeats . "
" After obtaining guns the conspirators returned to Portland , Oregon . They rented out an apartment in Portland to serve as their base","of operations and they also obtained false identifications under which they would carry out the robberies. The false identifications consisted of false birth certificates, false social security cards and false drivers' licenses. In the fall of 1960 they moved into the apartment which was located near a school. This allowed them to have access to children which would be required in the commission of the robberies. In December of 1960 they started committing the robberies. The first two were committed in January of 1961. There were ten more robberies before they were captured.","of operations for the assassination of Turner . Rajneesh follower Carol Matthews ( Ma Prem Samadhi ) used a fake name during the planning of the assassination plot , in an attempt to obtain the home address of Charles Turner . According to federal prosecutors Matthews obtained a college yearbook of Turner 's , and learned his car 's license plate number and his parking location . Court records state that Matthews and an unindicted co @-@ conspirator gave voter registration officials fake identities and told officials they were conducting "" a voter survey on President Reagan 's economic plan "" , in order to obtain Turner 's route number and post office box number . The two tried repeating the story with members of the U.S. Postal Service , but the postal officials did not give them Turner 's address . They then drove around Turner 's neighborhood and were able to find his home by locating a sign in front of his residence that said "" Turner "" . Matthews had pictures of Turner 's residence developed ; these were later obtained by the Federal Bureau of Investigation ( FBI ) during an investigation of the Rajneesh commune , and verified after being shown to Turner . "
