prompt,generated_woprompt,label_woprompt
" In 1986 , Churchill wrote an essay titled Pacifism as Pathology : Notes on an American Pseudopraxis critic","izing the movement for its refusal to use violence in response to threats against human life.  In it he said:  The first of these is that there are times when war is both just and necessary.  The second is that even in a state of just war there is no necessity for unrestricted, wanton or unnecessary violence.  The third is that all men should be taught to make distinctions between good and evil.  The fourth is that we must learn to control our emotions so that they do not overwhelm us with their power.  The fifth is that we should never tolerate","izing pacifist politics within the U.S. left as being hypocritical , de facto racist and ineffectual . In 1998 , Arbeiter Ring Publishing published the essay in a book entitled Pacifism as Pathology : Reflections on the Role of Armed Struggle in North America and listing Ward Churchill as the author . The book included a preface by Ed Mead , a new introduction to the essay by Churchill and a commentary by Mike Ryan . The book sparked much debate in leftist circles and inspired more aggressive tactics within the anti @-@ globalization movement in the following few years . "
" Both the Provisional and Official IRA stepped up attacks after Bloody Sunday , with the tacit support of the residents . Local feelings changed","from one of sympathy to disgust as it was realised that the people who had lost their lives had done so in a pointless attack. In addition to this, there was no sense of outrage about the actions of the security forces in response. A bombing campaign against security force stations began on 26 February , which continued for over two weeks . By this time the situation had been turned around completely: the public now regarded the security forces as being more just than the paramilitary groups . In contrast to this, there were only four fatalities between 25 and 30 April . In addition to",", however , with the killing of Ranger William Best by the Official IRA . Best was a 19 @-@ year @-@ old local man who was home on leave from the British Army at his parents ' house in the Creggan . He was abducted , interrogated and shot . The following day 500 women marched to the Republican Club offices in protest . Nine days later , on 29 May , the Official IRA declared a ceasefire . The Provisional IRA initially stated that they would not follow suit , but after informal approaches to the British Government they announced a ceasefire from 26 June . Martin McGuinness was the Derry representative in a party of senior Provisionals who travelled to London for talks with William Whitelaw , the Secretary of State for Northern Ireland . The talks were not resumed after the ending of the truce following a violent confrontation in Belfast when troops prevented Catholic families from taking over houses in the Lenadoon estate . "
" Throughout January 17 the tropical storm would again oscillate in strength , resulting in a brief downgrade by the JTWC to tropical de","pression status at 23:00 UTC that same day. 24 hours later, however, it re-intensified back into a tropical storm as it started moving more east-southeast. 20 mph wind gusts and light showers were recorded on the southern part of Luzon while in the western Pacific a small ship encountered winds up to 65 mph.  26 hours later the system made landfall over the northeastern tip of the main island of Luzon with winds of 65 mph. 28 hours later it had exited","pression intensity . However , an increase in deep convection resulted in its reclassification as a tropical storm at 1800 UTC that day , followed by the JMA upgrading the system to tropical storm intensity at 1200 UTC on January 18 . As such , the storm received the name Yanyan . At roughly the same time , the tropical cyclone began to stall east of the Mariana Islands and curve sharply northeastward . Whilst the JTWC indicated that Yanyan peaked in strength late on January 18 with 1 @-@ minute sustained winds of 60 km / h ( 37 mph ) , the JMA considered the system to have maintained the same intensity throughout its stint as a tropical storm . Steered by the same nearby subtropical ridge , Yanyan would continue to track towards the northeast into a less favorable tropical cyclone environment . The JMA downgraded Yanyan to tropical depression at 1200 UTC on January 20 before the storm transitioned into an extratropical cyclone as its low @-@ level circulation center decoupled from the primary mass of convection due to strong wind shear . At 0000 UTC , both the JTWC and JMA discontinued the monitoring of Yanyan . "
" Earlier in the morning Dupont had proceeded with his column south and east along the river , from Marbach , according to instructions . Even before the","first clash of arms he was already at a distance of more than two leagues from his position on the right bank. In this way he hoped to come up behind the enemy , who would then find it hard to get away . In addition , his men could rest for a while . The road they took led to a small wood that lay about one mile west of the town . In front of it there was an open meadow . Into this meadow , as if into a trap , the French now marched . They came upon a whole company of the enemy that had just dismounted . In their eagerness","arrival of Mortier 's courier , he heard the sound of artillery in the distance and sent riders ahead to discover the cause . They came back to report that a Russian column ( Dokhturov 's ) was descending from the mountains to take the road to Dürenstein . Realizing this would separate him from the forward division , Dupont hustled his troops toward the sound of battle and deployed them to take the Russians in the flank . The French assault , heralded by cannon fire , caused Dokhturov 's troops to turn their attention from Gazan 's beleaguered force to face these new assailants . Although superior in numbers , Dokhturov 's column had no supporting artillery , and the narrow space prevented them from taking advantage of their size . It was Dokhturov 's turn to face attackers at his front and rear , until the arrival of Schmitt 's column , which had wended its way through the mountains in the west . "
 Production of the tank was delayed by a number of factors . The War Office put their order on hold in a post @-@ Battle of France decision,"to use all available tanks for infantry support. In addition to this, there were many complaints from tank commanders that the suspension and road wheels of the tank were too soft to cope with the demands of off road warfare. A decision to improve these features led to delays in the tank being passed as serviceable for front line action. In addition to these complaints, it was realised that the turret needed to be made thicker to make it bullet resistant. In response to all of this, a decision was taken to re-engineer the suspension to improve its road going performance","to focus military production on infantry and cruiser tanks , due to the poor performance of British light tanks during that battle . Due to the shortage of more suitable tanks , light tanks that were not designed for use against German armour , were nevertheless deployed against them ; the resulting high casualties led the War Office to re @-@ evaluate the suitability of the light tank design . The pre @-@ war role of the light tank , that of reconnaissance , meanwhile had been found to be better suited to scout cars that used smaller crews and had better cross @-@ country abilities . Further delays were caused by the bombing raids of the Luftwaffe during May 1941 against the factories where the tanks were assembled . "
" On the morning of 5 January , a 60 @-@ person Marine and Navy SEAL security detail was dispatched from Guam ab","oard two helicopters to accompany an unarmed, 23-year-old female reporter who had just landed at a forward airbase on Okinawa. The woman had flown in from the United States with her press credentials in hand to interview two young men who had been stationed there for about two weeks as part of a training program for a forthcoming tour in Iraq. They had just returned from a one-month stay in a small town in southwest Okinawa that is home to one of the most notorious brothels in the Pacific. The story they wanted to","oard two CH @-@ 53E Super Stallion helicopters to secure the embassy and prepare for the main evacuation . The two helicopters returned to Guam with the first 61 evacuees . Throughout the day , foreign diplomats and civilians sought refuge at the embassy . Four waves of five CH @-@ 46 Sea Knight helicopters each evacuated the embassy compound shortly after midnight on 6 January . The evacuees were transported to Muscat , Oman , where they disembarked on 11 January . In total , 281 diplomats and civilians from 30 countries were evacuated , including 12 heads of missions ( eight ambassadors and four chargés d 'affaires ) . "
 San Lorenzo Colossal Head 1 ( also known as San Lorenzo Monument 1 ) was lying facing upwards when excavated . The er,"oded head is about 6 feet in height. The face of the head is damaged at the back and there are holes for suspending it from a pole. The head is made from a hard volcanic rock that is similar to that from which the nearby Olmec heads have been carved. The head is one of a group of two large and two small heads found together on a low mound at the foot of the mountain of the same name, about 250 feet south of the village of San Lorenzo. The other head is a smaller replica of this head . The head is said to be over","osion of a path passing on top of the monument uncovered its eye and led to the discovery of the Olmec site . Colossal Head 1 is 2 @.@ 84 metres ( 9 @.@ 3 ft ) high ; it measures 2 @.@ 11 metres ( 6 @.@ 9 ft ) wide and it weighs 25 @.@ 3 tons . The monument was discovered partially buried at the edge of a gully by Matthew Stirling in 1945 . When discovered it was lying on its back , looking upwards . It was associated with a large number of broken ceramic vessels and figurines . The majority of these ceramic remains have been dated to between 800 and 400 BC ; some pieces have been dated to the Villa Alta phase ( Late Classic period , 800 – 1000 AD ) . The headdress possesses a plain band that is tied at the back of the head . The upper portion of the headdress is decorated with a U @-@ shaped motif . This element descends across the front of the headdress , terminating on the forehead . On the front portion it is decorated with five semicircular motifs . The scalp piece does not meet the horizontal band , leaving a space between the two pieces . On each side of the face a strap descends from the headdress and passes in front of the ear . The forehead is wrinkled in a frown . The lips are slightly parted without revealing the teeth . The cheeks are pronounced and the ears are particularly well executed . The face is slightly asymmetric , which may be due to error on the part of the sculptors or may accurately reflect the physical features of the portrait 's subject . The head has been moved to the Museo de Antropología de Xalapa ( "" Anthropological Museum of Xalapa "" ) . "
" "" Where the Streets Have No Name "" is played at a tempo of 126 beats per minute . The introduction and outro are","not included in this score. The full length of the song is 5:38. #22-02, 22-02-2002. 22.2.2002. 22.2.2002. 22.2.2002. 22.2.2002. 22.2.2002. 22.2.2002. 22.2.2002. 22.2.2002.","played in a 3 / 4 time signature , while the remainder of the song is in a common 4 / 4 signature . The songs opens with an instrumental section , starting with chorale @-@ like sustained synthesiser notes . The guitar fades in after 42 seconds ; this part consists of a repeated "" chiming "" six @-@ note arpeggio . A "" dotted eighth "" delay effect is used to "" play "" each note in the arpeggio twice , thus creating a rich sound . The bass and drums enter at 1 : 10 . "
" In the 5th century the power of the city reached as far south as Copán , whose founder K 'inich Yax K 'uk","Mo', who came from a place in the east of the peninsula of Yucatán. At that time there was already an urban society on the peninsula with its own form of writing and its own political organization, which had to do with a state-chiefdom of some importance. In this sense it is important to point out that there are traces of urban life at least since 2622 bce in the so-called city of the first group at the site of the same name on the west bank of the lagoon of the same name in the state of Campeche. In addition to","' Mo ' was clearly connected with Tikal . Copán itself was not in an ethnically Maya region and the founding of the Copán dynasty probably involved the direct intervention of Tikal . K 'inich Yax K 'uk ' Mo ' arrived in Copán in December 426 and bone analysis of his remains shows that he passed his childhood and youth at Tikal . An individual known as Ajaw K 'uk ' Mo ' ( lord K 'uk ' Mo ' ) is referred to in an early text at Tikal and may well be the same person . His tomb had Teotihuacan characteristics and he was depicted in later portraits dressed in the warrior garb of Teotihuacan . Hieroglyphic texts refer to him as "" Lord of the West "" , much like Siyah K ’ ak ’ . At the same time , in late 426 , Copán founded the nearby site of Quiriguá , possibly sponsored by Tikal itself . The founding of these two centers may have been part of an effort to impose Tikal 's authority upon the southeastern portion of the Maya region . The interaction between these sites and Tikal was intense over the next three centuries . "
" Churchill wrote an essay in September 2001 entitled On the Justice of Roosting Chickens . In it , he argued",that the attacks on 11 September 2001 were just retaliation for decades of Western support for authoritarian regimes and their use of state violence to crush opposition. 256-3. 256. 256. 256. 256. 256. 256. 256. 256. 256. 256. 256. 256. 256. 256. 256. 256.,"that the September 11 attacks were provoked by U.S. foreign policy . He compared the role of financial workers at the World Trade Center in "" ongoing genocidal American imperialism "" to the role played by Adolf Eichmann in organizing the Holocaust . In 2005 , this essay was widely publicized when Hamilton College invited Churchill to speak . This led to both condemnations of Churchill and counter @-@ accusations of McCarthyism by Churchill and supporters . Following the controversy , the University of Colorado interim Chancellor Phil DiStefano said , "" While Professor Churchill has the constitutional right to express his political views , his essay on 9 / 11 has outraged and appalled us and the general public . "" "
 The freeway portion of Route 29 ends at the intersection with Lee Avenue and it continues northwest along the Delaware River as a four,"-lane arterial. In this stretch of roadway, there is no shoulder on either side of the road. A concrete barrier is in place to separate traffic from a dirt path next to the road. In addition to this path, there are two paved shoulders that run alongside the river for about one half mile each. In addition to these shoulders, there is another concrete barrier between the southbound lane of traffic and a small park that sits just outside of the right of way of the road. In addition to these features, there is also a wide sidewalk running next to the road that is separated from","@-@ lane divided highway . The route meets the southern terminus of County Route 579 ( Sullivan Way ) . The median widens again and then narrows as the route meets the southern terminus of Route 175 , a former alignment of Route 29 that currently serves as a frontage road . Route 29 crosses into Ewing Township and becomes the Daniel Bray Highway . It passes under the West Trenton Railroad Bridge , which carries CSX and SEPTA ’ s West Trenton Line over the Delaware River . Route 29 intersects Route 175 again and then comes to a complex interchange with Interstate 95 , with the ramps within the median of Route 29 , just to the east of the Scudder Falls Bridge . "
" In the middle of September , the monsoon trough spawned a rapidly organizing disturbance east @-@ northeast of Luzon ,","in the western Pacific . A small but intense convection cell quickly formed around this system and it was tracked as 26W for about a day . 26W then started to weaken, however , as a large ridge over the Western Pacific continued to steer it away from land. 26W finally became extratropical on 05 Oct . 26W brought light showers to parts of the western and southwest Pacific . 38 year-old mother of one from Portsmouth has just had her first book published and is taking her story to a whole","with weak wind shear and favorable conditions . On September 16 , the JMA classified it as a tropical depression , and the JTWC initiated advisories the next day . The system moved to the northwest due to the subtropical ridge to the northeast and later to the north . On September 18 , the JMA upgraded the depression to Tropical Storm Choi @-@ wan , the same day that PAGASA classified it as Tropical Storm Roskas . An eastward @-@ moving trough turned the storm to the northeast , bringing the track over Okinawa and Amami Ōshima on September 19 . Choi @-@ wan continued gradually intensifying , becoming a typhoon on September 20 to the southeast of Japan . That day , the JMA estimated peak winds of 130 km / h ( 80 mph ) , and the JTWC estimated peak 1 minute winds of 185 km / h ( 115 mph ) on September 21 , after Choi @-@ wan developed a well @-@ defined eye . The typhoon weakened due to increasing wind shear , deteriorating to severe tropical storm status on September 22 before JMA declared it extratropical on September 23 . The remnants of Choi @-@ wan continued to the northeast , exited the basin on September 24 , and eventually struck southern Alaska on September 25 . "
" During Hu 's lifetime , the Ming dynasty , which had ruled China for over 250 years , was overthrown and replaced","by a rebellion headed by the peasant-leader Li Zicheng .  In response to this situation , a small group of scholars formed an alliance in support of the Ming cause.  They gathered around a young man who would later be known as the Younger Kongming .  Kongming led his forces against the rebellion at the Battle of the Red Cliff .  Despite their smaller numbers , he won a stunning victory that effectively ended the rebellion .  Kongming then made his way south to attack the capital of Nanjing .  In response , a large coal","by China 's last imperial dynasty , the Qing . Following the fall of the capital Beijing in 1644 , remnants of the imperial family and a few ministers set up a Ming loyalist regime in Nanjing with Zhu Yousong on the throne as the Hongguang Emperor . Hu , who was noted for his seal @-@ carving and facility with seal script , created a seal for the new Emperor . The court offered him the position of Drafter for the Secretariat ( zhongshu sheren , 中書舍人 ) as a reward , but he did not accept the role ( although he did accord himself the title of zhongshu sheren in some of his subsequent personal seals ) . "
 The disintegration of the Pagan Empire was now complete . But the Mongols refused to fill in the power vacuum they had created . They,"wanted no more than a small state for themselves , which would be their home. In this way , they hoped to avoid being absorbed into another state and so to be forced to accept its way of life . In addition to this , they did not wish to take up arms against any of their enemies . In view of all these things , it is quite natural that they should have turned away from war as an activity . In other words , they made their living from hunting . They lived on what they killed . In fact , their name came from this . 'Mongghol ' in their language means 'one who hunts with the","would send no more expeditions to restore order . The emperor apparently had no interest in committing troops that would be required to pacify the fragmented country . Indeed , his real aim all along may have been "" to keep the entire region of Southeast Asia broken and fragmented . "" It would be another two years until one of Narathihapate 's sons , Kyawswa , emerged as king of Pagan in May 1289 . But the new "" king "" controlled just a small area around the capital , and had no real army . The real power in central Burma now rested with the three commander brothers . "
" However , in his first start of the playoffs , in Game 1 of the Division Series against the Cardinals , Kershaw became the","youngest pitcher to earn a postseason victory . 2006:  35 games , 2.82 ERA, 22 starts . 2006:  6-2 with 2.22 ERA and .222 batting average in postseason . 2006:  6th in Cy Young voting . 2006:  6th in Rookie of the Year voting .  2006:  6th in Rookie of the Year voting .  2006:  6th in Rook","first pitcher in history to strike out 10 while allowing eight runs . He had cruised through the first six innings while allowing only two hits ( both solo homers ) and surrendered six runs in the seventh . He did tie Koufax for the only Dodgers pitchers with multiple double digit strikeout games in the playoffs . He was also the first pitcher in history to give up at least seven runs in back @-@ to @-@ back postseason starts ( his previous one was Game 6 of the 2013 National League Championship Series ) . Pitching on short rest in Game 4 , he would again be dominant , but again would take the loss after giving up a 3 @-@ run home run to Matt Adams in the 7th inning . It was the first home run Kershaw had allowed in his career to a left @-@ handed batter off his curveball . "
 The side left Christchurch and travelled north where they played Wairarapa in Masterton . The match was won 10 – ,"6 with tries to the two first fives. The second half of the tour saw them visiting a number of towns on the way up to the far North of New Zealand, with their first stop at Whanganui on 25th of April where they lost to the home side. They then went onto to visit the small town of Whakahoro for their only training session before travelling to the west coast to stay overnight in a hotel in a place called Mangamahoe, which had no road access. They then went to stay at a lodge at a place called Okareka which is between Mang","8 , and the next day they faced Wellington , who they also defeated . The fixture against Wellington was nearly abandoned because Scott and the Wellington Rugby Union could not agree on a venue ; the match went ahead only when the Wellington officials agreed to cede the Natives all profit from the match . After this the Natives travelled to Auckland where they played their last match , against the province on 24 August . The match was lost 7 – 2 after each team scored two tries each , but the Aucklanders kicked a drop @-@ goal and a conversion . The loss ended a remarkable run of matches – the Natives had a 31 @-@ game unbeaten streak in rugby matches that started with their victory over Widnes on 9 March ; the side won 30 , and drew one match between the defeats . "
" After obtaining guns the conspirators returned to Portland , Oregon . They rented out an apartment in Portland to serve as their base","of operations.  In early February, they went to the home of one of their coconspirators and practiced with his shotguns.  They then drove to a nearby park to test their proficiency at shooting clay pigeons.  At about this same time they made several visits to a sporting goods store to purchase ammunition for their shotguns.  They also began to make trips to a nearby rifle range to practice their rifle shooting.  By mid-March they had acquired all of the shotguns they needed for their attack on the school.  They","of operations for the assassination of Turner . Rajneesh follower Carol Matthews ( Ma Prem Samadhi ) used a fake name during the planning of the assassination plot , in an attempt to obtain the home address of Charles Turner . According to federal prosecutors Matthews obtained a college yearbook of Turner 's , and learned his car 's license plate number and his parking location . Court records state that Matthews and an unindicted co @-@ conspirator gave voter registration officials fake identities and told officials they were conducting "" a voter survey on President Reagan 's economic plan "" , in order to obtain Turner 's route number and post office box number . The two tried repeating the story with members of the U.S. Postal Service , but the postal officials did not give them Turner 's address . They then drove around Turner 's neighborhood and were able to find his home by locating a sign in front of his residence that said "" Turner "" . Matthews had pictures of Turner 's residence developed ; these were later obtained by the Federal Bureau of Investigation ( FBI ) during an investigation of the Rajneesh commune , and verified after being shown to Turner . "
